"Item"	"Subject"	"Block"	"Stimuli"	"Context"	"Correct"	"Response"	"RT"	"RT_log"	"Lg_Heard"	"Main_Context"	"Group"
"6684"	"A6684"	"BE_59"	"Block3"	"Stim23"	"CSSE"	0	"ML"	3342	3.524006446	"Sp"	"CS"	"sw"
"6685"	"A6685"	"BE_87 "	"Block3"	"Stim06"	"CSSE"	1	"CS"	1809	3.257438567	"Sp"	"CS"	"supsw"
"6686"	"A6686"	"BE_27"	"Block3"	"Stim30"	"CSSE"	1	"CS"	2391	3.378579576	"Sp"	"CS"	"nonsw"
"6687"	"A6687"	"BE_59"	"Block3"	"Stim24"	"CSSE"	0	"ML"	2072	3.316389751	"Sp"	"CS"	"sw"
"6688"	"A6688"	"BE_87 "	"Block3"	"Stim13"	"CSSE"	0	"ML"	2764	3.441538039	"Sp"	"CS"	"supsw"
"6689"	"A6689"	"BE_27"	"Block3"	"Stim36"	"CSSE"	0	"ML"	486	2.686636269	"Sp"	"CS"	"nonsw"
"6690"	"A6690"	"BE_59"	"Block3"	"Stim30"	"CSSE"	0	"ML"	688	2.837588438	"Sp"	"CS"	"sw"
"6691"	"A6691"	"BE_87 "	"Block3"	"Stim23"	"CSSE"	0	"ML"	1903	3.279438788	"Sp"	"CS"	"supsw"
"6692"	"A6692"	"BE_27"	"Block3"	"Stim04"	"CSSE"	1	"CS"	404	2.606381365	"Sp"	"CS"	"nonsw"
"6693"	"A6693"	"BE_59"	"Block3"	"Stim36"	"CSSE"	0	"ML"	1692	3.228400359	"Sp"	"CS"	"sw"
"6694"	"A6694"	"BE_87 "	"Block3"	"Stim24"	"CSSE"	0	"ML"	392	2.593286067	"Sp"	"CS"	"supsw"
"6695"	"A6695"	"BE_27"	"Block3"	"Stim05"	"CSSE"	0	"ML"	366	2.563481085	"Sp"	"CS"	"nonsw"
"6696"	"A6696"	"BE_59"	"Block3"	"Stim05"	"CSSE"	0	"ML"	3659	3.563362409	"Sp"	"CS"	"sw"
"6697"	"A6697"	"BE_87 "	"Block3"	"Stim36"	"CSSE"	0	"ML"	1909	3.280805928	"Sp"	"CS"	"supsw"
"6698"	"A6698"	"BE_27"	"Block3"	"Stim06"	"CSSE"	0	"ML"	232	2.365487985	"Sp"	"CS"	"nonsw"
"6699"	"A6699"	"BE_59"	"Block3"	"Stim06"	"CSSE"	0	"ML"	1116	3.047664195	"Sp"	"CS"	"sw"
"6700"	"A6700"	"BE_87 "	"Block3"	"Stim05"	"CSSE"	0	"ML"	1990	3.298853076	"Sp"	"CS"	"supsw"
"6701"	"A6701"	"BE_27"	"Block3"	"Stim14"	"E"	1	"ML"	813	2.910090546	"Eng"	"ML"	"nonsw"
"6702"	"A6702"	"BE_59"	"Block3"	"Stim14"	"E"	1	"ML"	1170	3.068185862	"Eng"	"ML"	"sw"
"6703"	"A6703"	"BE_87 "	"Block3"	"Stim14"	"E"	1	"ML"	570	2.755874856	"Eng"	"ML"	"supsw"
"6704"	"A6704"	"BE_27"	"Block3"	"Stim15"	"E"	1	"ML"	791	2.898176483	"Eng"	"ML"	"nonsw"
"6705"	"A6705"	"BE_59"	"Block3"	"Stim15"	"E"	1	"ML"	1954	3.290924559	"Eng"	"ML"	"sw"
"6706"	"A6706"	"BE_87 "	"Block3"	"Stim16"	"E"	1	"ML"	879	2.943988875	"Eng"	"ML"	"supsw"
"6707"	"A6707"	"BE_27"	"Block3"	"Stim16"	"E"	1	"ML"	690	2.838849091	"Eng"	"ML"	"nonsw"
"6709"	"A6709"	"BE_87 "	"Block3"	"Stim33"	"E"	1	"ML"	1170	3.068185862	"Eng"	"ML"	"supsw"
"6710"	"A6710"	"BE_27"	"Block3"	"Stim33"	"E"	1	"ML"	1156	3.062957834	"Eng"	"ML"	"nonsw"
"6711"	"A6711"	"BE_59"	"Block3"	"Stim33"	"E"	1	"ML"	4188	3.622006673	"Eng"	"ML"	"sw"
"6713"	"A6713"	"BE_27"	"Block3"	"Stim34"	"E"	1	"ML"	1358	3.13289977	"Eng"	"ML"	"nonsw"
"6714"	"A6714"	"BE_59"	"Block3"	"Stim34"	"E"	1	"ML"	3125	3.494850022	"Eng"	"ML"	"sw"
"6715"	"A6715"	"BE_87 "	"Block3"	"Stim37"	"E"	1	"ML"	912	2.959994838	"Eng"	"ML"	"supsw"
"6716"	"A6716"	"BE_27"	"Block3"	"Stim35"	"E"	1	"ML"	742	2.870403905	"Eng"	"ML"	"nonsw"
"6717"	"A6717"	"BE_59"	"Block3"	"Stim35"	"E"	1	"ML"	4107	3.613524703	"Eng"	"ML"	"sw"
"6718"	"A6718"	"BE_87 "	"Block3"	"Stim38"	"E"	1	"ML"	2097	3.32159843	"Eng"	"ML"	"supsw"
"6719"	"A6719"	"BE_27"	"Block3"	"Stim37"	"E"	1	"ML"	1128	3.0523091	"Eng"	"ML"	"nonsw"
"6720"	"A6720"	"BE_59"	"Block3"	"Stim37"	"E"	1	"ML"	2976	3.473632927	"Eng"	"ML"	"sw"
"6721"	"A6721"	"BE_87 "	"Block3"	"Stim40"	"E"	1	"ML"	315	2.498310554	"Eng"	"ML"	"supsw"
"6722"	"A6722"	"BE_27"	"Block3"	"Stim38"	"E"	1	"ML"	625	2.795880017	"Eng"	"ML"	"nonsw"
"6723"	"A6723"	"BE_59"	"Block3"	"Stim38"	"E"	1	"ML"	2251	3.352375495	"Eng"	"ML"	"sw"
"6724"	"A6724"	"BE_87 "	"Block3"	"Stim15"	"E"	0	"CS"	542	2.733999287	"Eng"	"ML"	"supsw"
"6725"	"A6725"	"BE_27"	"Block3"	"Stim39"	"E"	0	"CS"	594	2.773786445	"Eng"	"ML"	"nonsw"
"6726"	"A6726"	"BE_59"	"Block3"	"Stim39"	"E"	0	"CS"	3403	3.531861949	"Eng"	"ML"	"sw"
"6727"	"A6727"	"BE_87 "	"Block3"	"Stim35"	"E"	0	"CS"	1789	3.252610341	"Eng"	"ML"	"supsw"
"6728"	"A6728"	"BE_27"	"Block3"	"Stim40"	"E"	1	"ML"	370	2.568201724	"Eng"	"ML"	"nonsw"
"6729"	"A6729"	"BE_59"	"Block3"	"Stim40"	"E"	0	"CS"	1916	3.282395505	"Eng"	"ML"	"sw"
"6730"	"A6730"	"BE_87 "	"Block3"	"Stim39"	"E"	0	"CS"	1950	3.290034611	"Eng"	"ML"	"supsw"
"6731"	"A6731"	"BE_27"	"Block3"	"Stim10"	"S"	1	"ML"	2390	3.378397901	"Sp"	"ML"	"nonsw"
"6732"	"A6732"	"BE_59"	"Block3"	"Stim10"	"S"	1	"ML"	1306	3.115943177	"Sp"	"ML"	"sw"
"6733"	"A6733"	"BE_87 "	"Block3"	"Stim12"	"S"	0	"CS"	3932	3.594613509	"Sp"	"ML"	"supsw"
"6734"	"A6734"	"BE_27"	"Block3"	"Stim11"	"S"	1	"ML"	266	2.424881637	"Sp"	"ML"	"nonsw"
"6735"	"A6735"	"BE_59"	"Block3"	"Stim11"	"S"	1	"ML"	2743	3.438225808	"Sp"	"ML"	"sw"
"6736"	"A6736"	"BE_87 "	"Block3"	"Stim25"	"S"	0	"CS"	1540	3.187520721	"Sp"	"ML"	"supsw"
"6737"	"A6737"	"BE_27"	"Block3"	"Stim12"	"S"	1	"ML"	404	2.606381365	"Sp"	"ML"	"nonsw"
"6738"	"A6738"	"BE_59"	"Block3"	"Stim12"	"S"	1	"ML"	603	2.780317312	"Sp"	"ML"	"sw"
"6739"	"A6739"	"BE_87 "	"Block3"	"Stim07"	"S"	0	"CS"	5167	3.713238462	"Sp"	"ML"	"supsw"
"6740"	"A6740"	"BE_27"	"Block3"	"Stim19"	"S"	1	"ML"	605	2.781755375	"Sp"	"ML"	"nonsw"
"6741"	"A6741"	"BE_59"	"Block3"	"Stim19"	"S"	1	"ML"	1485	3.171726454	"Sp"	"ML"	"sw"
"6743"	"A6743"	"BE_27"	"Block3"	"Stim20"	"S"	1	"ML"	308	2.488550717	"Sp"	"ML"	"nonsw"
"6744"	"A6744"	"BE_59"	"Block3"	"Stim25"	"S"	1	"ML"	2780	3.444044796	"Sp"	"ML"	"sw"
"6745"	"A6745"	"BE_87 "	"Block3"	"Stim10"	"S"	1	"ML"	678	2.831229694	"Sp"	"ML"	"supsw"
"6746"	"A6746"	"BE_27"	"Block3"	"Stim25"	"S"	1	"ML"	730	2.86332286	"Sp"	"ML"	"nonsw"
"6747"	"A6747"	"BE_59"	"Block3"	"Stim07"	"S"	1	"ML"	1090	3.037426498	"Sp"	"ML"	"sw"
"6748"	"A6748"	"BE_87 "	"Block3"	"Stim11"	"S"	1	"ML"	296	2.471291711	"Sp"	"ML"	"supsw"
"6749"	"A6749"	"BE_27"	"Block3"	"Stim31"	"S"	1	"ML"	1611	3.20709554	"Sp"	"ML"	"nonsw"
"6750"	"A6750"	"BE_59"	"Block3"	"Stim08"	"S"	1	"ML"	1152	3.061452479	"Sp"	"ML"	"sw"
"6751"	"A6751"	"BE_87 "	"Block3"	"Stim19"	"S"	1	"ML"	2982	3.474507639	"Sp"	"ML"	"supsw"
"6752"	"A6752"	"BE_27"	"Block3"	"Stim07"	"S"	1	"ML"	389	2.589949601	"Sp"	"ML"	"nonsw"
"6753"	"A6753"	"BE_59"	"Block3"	"Stim09"	"S"	1	"ML"	1897	3.278067331	"Sp"	"ML"	"sw"
"6754"	"A6754"	"BE_87 "	"Block3"	"Stim20"	"S"	1	"ML"	301	2.478566496	"Sp"	"ML"	"supsw"
"6755"	"A6755"	"BE_27"	"Block3"	"Stim08"	"S"	1	"ML"	925	2.966141733	"Sp"	"ML"	"nonsw"
"6756"	"A6756"	"BE_59"	"Block3"	"Stim20"	"S"	0	"CS"	552	2.741939078	"Sp"	"ML"	"sw"
"6757"	"A6757"	"BE_87 "	"Block3"	"Stim31"	"S"	1	"ML"	2491	3.396373728	"Sp"	"ML"	"supsw"
"6758"	"A6758"	"BE_27"	"Block3"	"Stim09"	"S"	1	"ML"	356	2.551449998	"Sp"	"ML"	"nonsw"
"6759"	"A6759"	"BE_59"	"Block3"	"Stim31"	"S"	0	"CS"	3351	3.525174428	"Sp"	"ML"	"sw"
"6760"	"A6760"	"BE_87 "	"Block3"	"Stim09"	"S"	1	"ML"	396	2.597695186	"Sp"	"ML"	"supsw"
"6761"	"A6761"	"BE_27"	"Block4"	"Stim01"	"CSES"	0	"ML"	1188	3.074816441	"Eng"	"CS"	"nonsw"
"6762"	"A6762"	"BE_59"	"Block4"	"Stim26"	"CSES"	1	"CS"	1478	3.169674434	"Eng"	"CS"	"sw"
"6763"	"A6763"	"BE_87 "	"Block4"	"Stim27"	"CSES"	0	"ML"	409	2.611723308	"Eng"	"CS"	"supsw"
"6764"	"A6764"	"BE_27"	"Block4"	"Stim17"	"CSES"	0	"ML"	625	2.795880017	"Eng"	"CS"	"nonsw"
"6765"	"A6765"	"BE_59"	"Block4"	"Stim01"	"CSES"	0	"ML"	1213	3.083860801	"Eng"	"CS"	"sw"
"6766"	"A6766"	"BE_87 "	"Block4"	"Stim28"	"CSES"	0	"ML"	4147	3.617734035	"Eng"	"CS"	"supsw"
"6767"	"A6767"	"BE_27"	"Block4"	"Stim02"	"CSES"	0	"ML"	676	2.829946696	"Eng"	"CS"	"nonsw"
"6768"	"A6768"	"BE_59"	"Block4"	"Stim17"	"CSES"	0	"ML"	765	2.883661435	"Eng"	"CS"	"sw"
"6769"	"A6769"	"BE_87 "	"Block4"	"Stim29"	"CSES"	0	"ML"	396	2.597695186	"Eng"	"CS"	"supsw"
"6770"	"A6770"	"BE_27"	"Block4"	"Stim21"	"CSES"	0	"ML"	733	2.865103975	"Eng"	"CS"	"nonsw"
"6771"	"A6771"	"BE_59"	"Block4"	"Stim02"	"CSES"	0	"ML"	218	2.338456494	"Eng"	"CS"	"sw"
"6772"	"A6772"	"BE_87 "	"Block4"	"Stim01"	"CSES"	1	"CS"	1443	3.159266331	"Eng"	"CS"	"supsw"
"6773"	"A6773"	"BE_27"	"Block4"	"Stim26"	"CSES"	0	"ML"	588	2.769377326	"Eng"	"CS"	"nonsw"
"6774"	"A6774"	"BE_59"	"Block4"	"Stim21"	"CSES"	0	"ML"	873	2.941014244	"Eng"	"CS"	"sw"
"6775"	"A6775"	"BE_87 "	"Block4"	"Stim17"	"CSES"	1	"CS"	2044	3.310480891	"Eng"	"CS"	"supsw"
"6776"	"A6776"	"BE_27"	"Block4"	"Stim27"	"CSES"	0	"ML"	262	2.418301291	"Eng"	"CS"	"nonsw"
"6777"	"A6777"	"BE_59"	"Block4"	"Stim27"	"CSES"	0	"ML"	2980	3.474216264	"Eng"	"CS"	"sw"
"6778"	"A6778"	"BE_87 "	"Block4"	"Stim02"	"CSES"	1	"CS"	4436	3.646991537	"Eng"	"CS"	"supsw"
"6779"	"A6779"	"BE_27"	"Block4"	"Stim28"	"CSES"	0	"ML"	981	2.991669007	"Eng"	"CS"	"nonsw"
"6780"	"A6780"	"BE_59"	"Block4"	"Stim28"	"CSES"	0	"ML"	538	2.730782276	"Eng"	"CS"	"sw"
"6781"	"A6781"	"BE_87 "	"Block4"	"Stim21"	"CSES"	1	"CS"	5070	3.705007959	"Eng"	"CS"	"supsw"
"6782"	"A6782"	"BE_27"	"Block4"	"Stim29"	"CSES"	0	"ML"	388	2.588831726	"Eng"	"CS"	"nonsw"
"6783"	"A6783"	"BE_59"	"Block4"	"Stim29"	"CSES"	0	"ML"	1827	3.261738547	"Eng"	"CS"	"sw"
"6784"	"A6784"	"BE_87 "	"Block4"	"Stim26"	"CSES"	1	"CS"	5263	3.72123337	"Eng"	"CS"	"supsw"
"6785"	"A6785"	"BE_27"	"Block4"	"Stim03"	"CSES"	0	"ML"	690	2.838849091	"Eng"	"CS"	"nonsw"
"6786"	"A6786"	"BE_59"	"Block4"	"Stim03"	"CSES"	0	"ML"	761	2.881384657	"Eng"	"CS"	"sw"
"6787"	"A6787"	"BE_87 "	"Block4"	"Stim03"	"CSES"	1	"CS"	964	2.984077034	"Eng"	"CS"	"supsw"
"6788"	"A6788"	"BE_27"	"Block4"	"Stim32"	"CSES"	0	"ML"	744	2.871572936	"Eng"	"CS"	"nonsw"
"6789"	"A6789"	"BE_59"	"Block4"	"Stim32"	"CSES"	0	"ML"	1199	3.078819183	"Eng"	"CS"	"sw"
"6790"	"A6790"	"BE_87 "	"Block4"	"Stim32"	"CSES"	1	"CS"	2833	3.452246575	"Eng"	"CS"	"supsw"
"6791"	"A6791"	"BE_27"	"Block4"	"Stim13"	"CSSE"	0	"ML"	691	2.839478047	"Sp"	"CS"	"nonsw"
"6792"	"A6792"	"BE_59"	"Block4"	"Stim36"	"CSSE"	1	"CS"	470	2.672097858	"Sp"	"CS"	"sw"
"6793"	"A6793"	"BE_87 "	"Block4"	"Stim13"	"CSSE"	1	"CS"	2618	3.417969642	"Sp"	"CS"	"supsw"
"6794"	"A6794"	"BE_27"	"Block4"	"Stim18"	"CSSE"	0	"ML"	1112	3.046104787	"Sp"	"CS"	"nonsw"
"6795"	"A6795"	"BE_59"	"Block4"	"Stim13"	"CSSE"	0	"ML"	3109	3.492620722	"Sp"	"CS"	"sw"
"6796"	"A6796"	"BE_87 "	"Block4"	"Stim18"	"CSSE"	1	"CS"	1986	3.297979244	"Sp"	"CS"	"supsw"
"6797"	"A6797"	"BE_27"	"Block4"	"Stim22"	"CSSE"	0	"ML"	413	2.615950052	"Sp"	"CS"	"nonsw"
"6798"	"A6798"	"BE_59"	"Block4"	"Stim18"	"CSSE"	0	"ML"	1517	3.180985581	"Sp"	"CS"	"sw"
"6799"	"A6799"	"BE_87 "	"Block4"	"Stim22"	"CSSE"	1	"CS"	2458	3.390581879	"Sp"	"CS"	"supsw"
"6800"	"A6800"	"BE_27"	"Block4"	"Stim23"	"CSSE"	0	"ML"	242	2.383815366	"Sp"	"CS"	"nonsw"
"6801"	"A6801"	"BE_59"	"Block4"	"Stim22"	"CSSE"	0	"ML"	988	2.994756945	"Sp"	"CS"	"sw"
"6802"	"A6802"	"BE_87 "	"Block4"	"Stim23"	"CSSE"	1	"CS"	1659	3.219846386	"Sp"	"CS"	"supsw"
"6803"	"A6803"	"BE_27"	"Block4"	"Stim24"	"CSSE"	0	"ML"	537	2.729974286	"Sp"	"CS"	"nonsw"
"6804"	"A6804"	"BE_59"	"Block4"	"Stim23"	"CSSE"	0	"ML"	1803	3.255995727	"Sp"	"CS"	"sw"
"6805"	"A6805"	"BE_87 "	"Block4"	"Stim30"	"CSSE"	1	"CS"	2839	3.453165393	"Sp"	"CS"	"supsw"
"6806"	"A6806"	"BE_27"	"Block4"	"Stim30"	"CSSE"	1	"CS"	2126	3.32756326	"Sp"	"CS"	"nonsw"
"6807"	"A6807"	"BE_59"	"Block4"	"Stim24"	"CSSE"	0	"ML"	4180	3.621176282	"Sp"	"CS"	"sw"
"6808"	"A6808"	"BE_87 "	"Block4"	"Stim04"	"CSSE"	1	"CS"	3222	3.508125536	"Sp"	"CS"	"supsw"
"6809"	"A6809"	"BE_27"	"Block4"	"Stim36"	"CSSE"	0	"ML"	540	2.73239376	"Sp"	"CS"	"nonsw"
"6810"	"A6810"	"BE_59"	"Block4"	"Stim30"	"CSSE"	0	"ML"	3216	3.50731604	"Sp"	"CS"	"sw"
"6811"	"A6811"	"BE_87 "	"Block4"	"Stim06"	"CSSE"	1	"CS"	4289	3.632356046	"Sp"	"CS"	"supsw"
"6812"	"A6812"	"BE_27"	"Block4"	"Stim04"	"CSSE"	0	"ML"	443	2.646403726	"Sp"	"CS"	"nonsw"
"6813"	"A6813"	"BE_59"	"Block4"	"Stim04"	"CSSE"	0	"ML"	1280	3.10720997	"Sp"	"CS"	"sw"
"6814"	"A6814"	"BE_87 "	"Block4"	"Stim24"	"CSSE"	0	"ML"	3448	3.537567257	"Sp"	"CS"	"supsw"
"6815"	"A6815"	"BE_27"	"Block4"	"Stim05"	"CSSE"	0	"ML"	567	2.753583059	"Sp"	"CS"	"nonsw"
"6816"	"A6816"	"BE_59"	"Block4"	"Stim05"	"CSSE"	0	"ML"	2123	3.326949994	"Sp"	"CS"	"sw"
"6817"	"A6817"	"BE_87 "	"Block4"	"Stim36"	"CSSE"	0	"ML"	2594	3.413969972	"Sp"	"CS"	"supsw"
"6818"	"A6818"	"BE_27"	"Block4"	"Stim06"	"CSSE"	0	"ML"	1826	3.261500773	"Sp"	"CS"	"nonsw"
"6819"	"A6819"	"BE_59"	"Block4"	"Stim06"	"CSSE"	0	"ML"	782	2.893206753	"Sp"	"CS"	"sw"
"6820"	"A6820"	"BE_87 "	"Block4"	"Stim05"	"CSSE"	0	"ML"	585	2.767155866	"Sp"	"CS"	"supsw"
"6821"	"A6821"	"BE_27"	"Block4"	"Stim14"	"E"	1	"ML"	946	2.975891136	"Eng"	"ML"	"nonsw"
"6822"	"A6822"	"BE_59"	"Block4"	"Stim14"	"E"	1	"ML"	290	2.462397998	"Eng"	"ML"	"sw"
"6823"	"A6823"	"BE_87 "	"Block4"	"Stim15"	"E"	1	"ML"	3530	3.547774705	"Eng"	"ML"	"supsw"
"6824"	"A6824"	"BE_27"	"Block4"	"Stim15"	"E"	1	"ML"	382	2.582063363	"Eng"	"ML"	"nonsw"
"6825"	"A6825"	"BE_59"	"Block4"	"Stim15"	"E"	1	"ML"	1438	3.157758886	"Eng"	"ML"	"sw"
"6826"	"A6826"	"BE_87 "	"Block4"	"Stim33"	"E"	1	"ML"	2773	3.44294987	"Eng"	"ML"	"supsw"
"6827"	"A6827"	"BE_27"	"Block4"	"Stim16"	"E"	1	"ML"	802	2.904174368	"Eng"	"ML"	"nonsw"
"6828"	"A6828"	"BE_59"	"Block4"	"Stim16"	"E"	1	"ML"	365	2.562292864	"Eng"	"ML"	"sw"
"6829"	"A6829"	"BE_87 "	"Block4"	"Stim37"	"E"	1	"ML"	2301	3.361916619	"Eng"	"ML"	"supsw"
"6830"	"A6830"	"BE_27"	"Block4"	"Stim33"	"E"	1	"ML"	290	2.462397998	"Eng"	"ML"	"nonsw"
"6831"	"A6831"	"BE_59"	"Block4"	"Stim33"	"E"	1	"ML"	1634	3.213252052	"Eng"	"ML"	"sw"
"6832"	"A6832"	"BE_87 "	"Block4"	"Stim40"	"E"	1	"ML"	3613	3.557867962	"Eng"	"ML"	"supsw"
"6833"	"A6833"	"BE_27"	"Block4"	"Stim34"	"E"	1	"ML"	869	2.939019776	"Eng"	"ML"	"nonsw"
"6834"	"A6834"	"BE_59"	"Block4"	"Stim34"	"E"	1	"ML"	1427	3.154423973	"Eng"	"ML"	"sw"
"6835"	"A6835"	"BE_87 "	"Block4"	"Stim14"	"E"	0	"CS"	1181	3.072249898	"Eng"	"ML"	"supsw"
"6836"	"A6836"	"BE_27"	"Block4"	"Stim35"	"E"	1	"ML"	623	2.794488047	"Eng"	"ML"	"nonsw"
"6837"	"A6837"	"BE_59"	"Block4"	"Stim35"	"E"	1	"ML"	980	2.991226076	"Eng"	"ML"	"sw"
"6838"	"A6838"	"BE_87 "	"Block4"	"Stim16"	"E"	0	"CS"	3571	3.55278985	"Eng"	"ML"	"supsw"
"6839"	"A6839"	"BE_27"	"Block4"	"Stim37"	"E"	1	"ML"	1536	3.186391216	"Eng"	"ML"	"nonsw"
"6840"	"A6840"	"BE_59"	"Block4"	"Stim37"	"E"	1	"ML"	631	2.800029359	"Eng"	"ML"	"sw"
"6841"	"A6841"	"BE_87 "	"Block4"	"Stim34"	"E"	0	"CS"	2022	3.305781151	"Eng"	"ML"	"supsw"
"6842"	"A6842"	"BE_27"	"Block4"	"Stim38"	"E"	1	"ML"	1447	3.160468531	"Eng"	"ML"	"nonsw"
"6843"	"A6843"	"BE_59"	"Block4"	"Stim38"	"E"	1	"ML"	1208	3.082066934	"Eng"	"ML"	"sw"
"6844"	"A6844"	"BE_87 "	"Block4"	"Stim35"	"E"	0	"CS"	6862	3.836450714	"Eng"	"ML"	"supsw"
"6845"	"A6845"	"BE_27"	"Block4"	"Stim39"	"E"	1	"ML"	792	2.898725182	"Eng"	"ML"	"nonsw"
"6846"	"A6846"	"BE_59"	"Block4"	"Stim39"	"E"	1	"ML"	1657	3.219322508	"Eng"	"ML"	"sw"
"6847"	"A6847"	"BE_87 "	"Block4"	"Stim38"	"E"	0	"CS"	3111	3.492900011	"Eng"	"ML"	"supsw"
"6848"	"A6848"	"BE_27"	"Block4"	"Stim40"	"E"	1	"ML"	674	2.828659897	"Eng"	"ML"	"nonsw"
"6849"	"A6849"	"BE_59"	"Block4"	"Stim40"	"E"	1	"ML"	888	2.948412966	"Eng"	"ML"	"sw"
"6850"	"A6850"	"BE_87 "	"Block4"	"Stim39"	"E"	0	"CS"	1901	3.278982117	"Eng"	"ML"	"supsw"
"6851"	"A6851"	"BE_27"	"Block4"	"Stim10"	"S"	1	"ML"	595	2.774516966	"Sp"	"ML"	"nonsw"
"6852"	"A6852"	"BE_59"	"Block4"	"Stim10"	"S"	1	"ML"	1366	3.135450699	"Sp"	"ML"	"sw"
"6853"	"A6853"	"BE_87 "	"Block4"	"Stim10"	"S"	0	"CS"	4137	3.616685521	"Sp"	"ML"	"supsw"
"6854"	"A6854"	"BE_27"	"Block4"	"Stim11"	"S"	1	"ML"	587	2.768638101	"Sp"	"ML"	"nonsw"
"6855"	"A6855"	"BE_59"	"Block4"	"Stim11"	"S"	1	"ML"	2635	3.42078062	"Sp"	"ML"	"sw"
"6856"	"A6856"	"BE_87 "	"Block4"	"Stim11"	"S"	0	"CS"	1286	3.109240969	"Sp"	"ML"	"supsw"
"6857"	"A6857"	"BE_27"	"Block4"	"Stim12"	"S"	1	"ML"	437	2.640481437	"Sp"	"ML"	"nonsw"
"6858"	"A6858"	"BE_59"	"Block4"	"Stim12"	"S"	1	"ML"	900	2.954242509	"Sp"	"ML"	"sw"
"6859"	"A6859"	"BE_87 "	"Block4"	"Stim12"	"S"	0	"CS"	1103	3.042575512	"Sp"	"ML"	"supsw"
"6860"	"A6860"	"BE_27"	"Block4"	"Stim19"	"S"	0	"CS"	391	2.592176757	"Sp"	"ML"	"nonsw"
"6861"	"A6861"	"BE_59"	"Block4"	"Stim19"	"S"	1	"ML"	2202	3.342817315	"Sp"	"ML"	"sw"
"6862"	"A6862"	"BE_87 "	"Block4"	"Stim19"	"S"	0	"CS"	7387	3.868468099	"Sp"	"ML"	"supsw"
"6863"	"A6863"	"BE_27"	"Block4"	"Stim20"	"S"	1	"ML"	380	2.579783597	"Sp"	"ML"	"nonsw"
"6864"	"A6864"	"BE_59"	"Block4"	"Stim25"	"S"	1	"ML"	1333	3.124830149	"Sp"	"ML"	"sw"
"6865"	"A6865"	"BE_87 "	"Block4"	"Stim20"	"S"	0	"CS"	1457	3.163459552	"Sp"	"ML"	"supsw"
"6866"	"A6866"	"BE_27"	"Block4"	"Stim25"	"S"	1	"ML"	771	2.887054378	"Sp"	"ML"	"nonsw"
"6867"	"A6867"	"BE_59"	"Block4"	"Stim31"	"S"	1	"ML"	959	2.981818607	"Sp"	"ML"	"sw"
"6868"	"A6868"	"BE_87 "	"Block4"	"Stim31"	"S"	0	"CS"	4470	3.650307523	"Sp"	"ML"	"supsw"
"6869"	"A6869"	"BE_27"	"Block4"	"Stim31"	"S"	1	"ML"	1696	3.229425848	"Sp"	"ML"	"nonsw"
"6870"	"A6870"	"BE_59"	"Block4"	"Stim07"	"S"	1	"ML"	2696	3.430719888	"Sp"	"ML"	"sw"
"6871"	"A6871"	"BE_87 "	"Block4"	"Stim07"	"S"	0	"CS"	5697	3.755646219	"Sp"	"ML"	"supsw"
"6872"	"A6872"	"BE_27"	"Block4"	"Stim07"	"S"	1	"ML"	437	2.640481437	"Sp"	"ML"	"nonsw"
"6873"	"A6873"	"BE_59"	"Block4"	"Stim09"	"S"	1	"ML"	475	2.67669361	"Sp"	"ML"	"sw"
"6875"	"A6875"	"BE_27"	"Block4"	"Stim08"	"S"	1	"ML"	533	2.726727209	"Sp"	"ML"	"nonsw"
"6876"	"A6876"	"BE_59"	"Block4"	"Stim20"	"S"	0	"CS"	1659	3.219846386	"Sp"	"ML"	"sw"
"6877"	"A6877"	"BE_87 "	"Block4"	"Stim25"	"S"	1	"ML"	2409	3.3818368	"Sp"	"ML"	"supsw"
"6878"	"A6878"	"BE_27"	"Block4"	"Stim09"	"S"	1	"ML"	310	2.491361694	"Sp"	"ML"	"nonsw"
"6879"	"A6879"	"BE_59"	"Block4"	"Stim08"	"S"	0	"CS"	1650	3.217483944	"Sp"	"ML"	"sw"
"6880"	"A6880"	"BE_87 "	"Block4"	"Stim09"	"S"	1	"ML"	6621	3.820923588	"Sp"	"ML"	"supsw"
"6881"	"A6881"	"BE_28"	"Block1"	"Stim01"	"CSES"	0	"ML"	1393	3.143951116	"Eng"	"CS"	"nonsw"
"6882"	"A6882"	"BE_61"	"Block1"	"Stim27"	"CSES"	1	"CS"	2719	3.434409208	"Eng"	"CS"	"sw"
"6883"	"A6883"	"BE_28"	"Block1"	"Stim17"	"CSES"	0	"ML"	746	2.872738827	"Eng"	"CS"	"nonsw"
"6884"	"A6884"	"BE_61"	"Block1"	"Stim32"	"CSES"	1	"CS"	3201	3.505285674	"Eng"	"CS"	"sw"
"6885"	"A6885"	"BE_28"	"Block1"	"Stim02"	"CSES"	0	"ML"	1151	3.061075324	"Eng"	"CS"	"nonsw"
"6886"	"A6886"	"BE_61"	"Block1"	"Stim01"	"CSES"	0	"ML"	1518	3.181271772	"Eng"	"CS"	"sw"
"6887"	"A6887"	"BE_28"	"Block1"	"Stim21"	"CSES"	0	"ML"	1547	3.189490314	"Eng"	"CS"	"nonsw"
"6888"	"A6888"	"BE_61"	"Block1"	"Stim17"	"CSES"	0	"ML"	1495	3.174641193	"Eng"	"CS"	"sw"
