Item	Subject	Block	Stimuli	Context	Response	Key	Correct	Error	RT	Lg_Heard	Main_Context
A2944	BE_61	Block2	Stim35	E	English	m	English	ML	1629	Eng	ML
A2945	BE_61	Block2	Stim37	E	English	m	English	ML	1013	Eng	ML
A2946	BE_61	Block2	Stim38	E	English	m	English	ML	562	Eng	ML
A2947	BE_61	Block2	Stim39	E	English	m	English	ML	1264	Eng	ML
A2948	BE_61	Block2	Stim40	E	English	m	English	ML	515	Eng	ML
A2981	BE_61	Block3	Stim14	E	English	m	English	ML	234	Eng	ML
A2982	BE_61	Block3	Stim15	E	English	m	English	ML	792	Eng	ML
A2983	BE_61	Block3	Stim16	E	English	m	English	ML	758	Eng	ML
A2984	BE_61	Block3	Stim34	E	English	m	English	ML	1575	Eng	ML
A2985	BE_61	Block3	Stim35	E	English	m	English	ML	910	Eng	ML
A3021	BE_61	Block4	Stim14	E	English	m	English	ML	380	Eng	ML
A3022	BE_61	Block4	Stim15	E	English	m	English	ML	595	Eng	ML
A3023	BE_61	Block4	Stim16	E	English	m	English	ML	724	Eng	ML
A3024	BE_61	Block4	Stim35	E	English	m	English	ML	814	Eng	ML
A3025	BE_61	Block4	Stim37	E	English	m	English	ML	491	Eng	ML
A3026	BE_61	Block4	Stim38	E	English	m	English	ML	647	Eng	ML
A3027	BE_61	Block4	Stim39	E	English	m	English	ML	408	Eng	ML
A3061	BE_62	Block1	Stim14	E	English	m	English	ML	351	Eng	ML
A3062	BE_62	Block1	Stim15	E	English	m	English	ML	1098	Eng	ML
A3063	BE_62	Block1	Stim16	E	English	m	English	ML	2079	Eng	ML
A3064	BE_62	Block1	Stim34	E	English	m	English	ML	3600	Eng	ML
A3065	BE_62	Block1	Stim35	E	English	m	English	ML	1017	Eng	ML
A3066	BE_62	Block1	Stim37	E	English	m	English	ML	1647	Eng	ML
A3067	BE_62	Block1	Stim39	E	English	m	English	ML	2027	Eng	ML
A3068	BE_62	Block1	Stim40	E	English	m	English	ML	2552	Eng	ML
A3101	BE_62	Block2	Stim14	E	English	m	English	ML	1161	Eng	ML
A3102	BE_62	Block2	Stim15	E	English	m	English	ML	1262	Eng	ML
A3103	BE_62	Block2	Stim33	E	English	m	English	ML	398	Eng	ML
A3104	BE_62	Block2	Stim34	E	English	m	English	ML	1698	Eng	ML
A3105	BE_62	Block2	Stim35	E	English	m	English	ML	2488	Eng	ML
A3106	BE_62	Block2	Stim37	E	English	m	English	ML	3023	Eng	ML
A3107	BE_62	Block2	Stim38	E	English	m	English	ML	1252	Eng	ML
A3108	BE_62	Block2	Stim39	E	English	m	English	ML	5802	Eng	ML
A3109	BE_62	Block2	Stim40	E	English	m	English	ML	1216	Eng	ML
A3141	BE_62	Block3	Stim14	E	English	m	English	ML	680	Eng	ML
A3142	BE_62	Block3	Stim15	E	English	m	English	ML	889	Eng	ML
A3143	BE_62	Block3	Stim16	E	English	m	English	ML	2638	Eng	ML
A3144	BE_62	Block3	Stim33	E	English	m	English	ML	230	Eng	ML
A3145	BE_62	Block3	Stim34	E	English	m	English	ML	1145	Eng	ML
A3146	BE_62	Block3	Stim38	E	English	m	English	ML	1798	Eng	ML
A3147	BE_62	Block3	Stim39	E	English	m	English	ML	1074	Eng	ML
A3181	BE_62	Block4	Stim14	E	English	m	English	ML	87	Eng	ML
A3182	BE_62	Block4	Stim15	E	English	m	English	ML	507	Eng	ML
A3183	BE_62	Block4	Stim16	E	English	m	English	ML	2063	Eng	ML
A3184	BE_62	Block4	Stim35	E	English	m	English	ML	2091	Eng	ML
A3185	BE_62	Block4	Stim38	E	English	m	English	ML	180	Eng	ML
A3186	BE_62	Block4	Stim39	E	English	m	English	ML	73	Eng	ML
A3187	BE_62	Block4	Stim40	E	English	m	English	ML	461	Eng	ML
A3541	BE_73	Block1	Stim14	E	English	m	English	ML	1162	Eng	ML
A3542	BE_73	Block1	Stim15	E	English	m	English	ML	328	Eng	ML
A3543	BE_73	Block1	Stim16	E	English	m	English	ML	3402	Eng	ML
A3544	BE_73	Block1	Stim35	E	English	m	English	ML	2125	Eng	ML
A3545	BE_73	Block1	Stim37	E	English	m	English	ML	4411	Eng	ML
A3546	BE_73	Block1	Stim38	E	English	m	English	ML	1313	Eng	ML
A3547	BE_73	Block1	Stim39	E	English	m	English	ML	1263	Eng	ML
A3581	BE_73	Block2	Stim14	E	English	m	English	ML	852	Eng	ML
A3582	BE_73	Block2	Stim15	E	English	m	English	ML	1494	Eng	ML
A3583	BE_73	Block2	Stim16	E	English	m	English	ML	1789	Eng	ML
A3584	BE_73	Block2	Stim33	E	English	m	English	ML	1484	Eng	ML
A3585	BE_73	Block2	Stim35	E	English	m	English	ML	1120	Eng	ML
A3586	BE_73	Block2	Stim37	E	English	m	English	ML	2364	Eng	ML
A3587	BE_73	Block2	Stim38	E	English	m	English	ML	7122	Eng	ML
A3588	BE_73	Block2	Stim39	E	English	m	English	ML	1853	Eng	ML
A3589	BE_73	Block2	Stim40	E	English	m	English	ML	2076	Eng	ML
A3621	BE_73	Block3	Stim14	E	English	m	English	ML	1770	Eng	ML
A3622	BE_73	Block3	Stim15	E	English	m	English	ML	755	Eng	ML
A3623	BE_73	Block3	Stim16	E	English	m	English	ML	1513	Eng	ML
A3624	BE_73	Block3	Stim33	E	English	m	English	ML	775	Eng	ML
A3625	BE_73	Block3	Stim34	E	English	m	English	ML	1349	Eng	ML
A3626	BE_73	Block3	Stim35	E	English	m	English	ML	1804	Eng	ML
A3627	BE_73	Block3	Stim39	E	English	m	English	ML	3182	Eng	ML
A3628	BE_73	Block3	Stim40	E	English	m	English	ML	654	Eng	ML
A3661	BE_73	Block4	Stim14	E	English	m	English	ML	4253	Eng	ML
A3662	BE_73	Block4	Stim16	E	English	m	English	ML	3130	Eng	ML
A3663	BE_73	Block4	Stim33	E	English	m	English	ML	1581	Eng	ML
A3664	BE_73	Block4	Stim35	E	English	m	English	ML	4627	Eng	ML
A3665	BE_73	Block4	Stim37	E	English	m	English	ML	1620	Eng	ML
A3701	BE_78	Block1	Stim14	E	English	m	English	ML	5454	Eng	ML
A3702	BE_78	Block1	Stim15	E	English	m	English	ML	3340	Eng	ML
A3703	BE_78	Block1	Stim37	E	English	m	English	ML	10096	Eng	ML
A3704	BE_78	Block1	Stim38	E	English	m	English	ML	3851	Eng	ML
A3705	BE_78	Block1	Stim39	E	English	m	English	ML	7053	Eng	ML
A3706	BE_78	Block1	Stim40	E	English	m	English	ML	6411	Eng	ML
A3741	BE_78	Block2	Stim34	E	English	m	English	ML	9257	Eng	ML
A3742	BE_78	Block2	Stim37	E	English	m	English	ML	2869	Eng	ML
A3743	BE_78	Block2	Stim38	E	English	m	English	ML	3065	Eng	ML
A3744	BE_78	Block2	Stim39	E	English	m	English	ML	1268	Eng	ML
A3745	BE_78	Block2	Stim40	E	English	m	English	ML	2813	Eng	ML
A3781	BE_78	Block3	Stim14	E	English	m	English	ML	858	Eng	ML
A3782	BE_78	Block3	Stim15	E	English	m	English	ML	991	Eng	ML
A3783	BE_78	Block3	Stim16	E	English	m	English	ML	1233	Eng	ML
A3784	BE_78	Block3	Stim33	E	English	m	English	ML	268	Eng	ML
A3785	BE_78	Block3	Stim34	E	English	m	English	ML	6293	Eng	ML
A3786	BE_78	Block3	Stim35	E	English	m	English	ML	2322	Eng	ML
A3787	BE_78	Block3	Stim37	E	English	m	English	ML	2463	Eng	ML
A3788	BE_78	Block3	Stim38	E	English	m	English	ML	1017	Eng	ML
A3789	BE_78	Block3	Stim39	E	English	m	English	ML	1640	Eng	ML
A3790	BE_78	Block3	Stim40	E	English	m	English	ML	1717	Eng	ML
A3821	BE_78	Block4	Stim14	E	English	m	English	ML	2392	Eng	ML
A3822	BE_78	Block4	Stim15	E	English	m	English	ML	1199	Eng	ML
A3823	BE_78	Block4	Stim16	E	English	m	English	ML	6914	Eng	ML
A3824	BE_78	Block4	Stim33	E	English	m	English	ML	518	Eng	ML
A3825	BE_78	Block4	Stim34	E	English	m	English	ML	1726	Eng	ML
A3826	BE_78	Block4	Stim35	E	English	m	English	ML	10383	Eng	ML
A3827	BE_78	Block4	Stim37	E	English	m	English	ML	300	Eng	ML
A3828	BE_78	Block4	Stim38	E	English	m	English	ML	1651	Eng	ML
A3829	BE_78	Block4	Stim39	E	English	m	English	ML	2152	Eng	ML
A3830	BE_78	Block4	Stim40	E	English	m	English	ML	1356	Eng	ML
A3861	BE_79	Block1	Stim14	E	English	m	English	ML	562	Eng	ML
A3862	BE_79	Block1	Stim15	E	English	m	English	ML	608	Eng	ML
A3863	BE_79	Block1	Stim16	E	English	m	English	ML	1482	Eng	ML
A3864	BE_79	Block1	Stim33	E	English	m	English	ML	3680	Eng	ML
A3865	BE_79	Block1	Stim35	E	English	m	English	ML	1882	Eng	ML
A3866	BE_79	Block1	Stim37	E	English	m	English	ML	1557	Eng	ML
A3867	BE_79	Block1	Stim38	E	English	m	English	ML	1027	Eng	ML
A3901	BE_79	Block2	Stim15	E	English	m	English	ML	3335	Eng	ML
A3902	BE_79	Block2	Stim16	E	English	m	English	ML	1873	Eng	ML
A3903	BE_79	Block2	Stim33	E	English	m	English	ML	84	Eng	ML
A3904	BE_79	Block2	Stim34	E	English	m	English	ML	1366	Eng	ML
A3905	BE_79	Block2	Stim35	E	English	m	English	ML	1077	Eng	ML
A3906	BE_79	Block2	Stim37	E	English	m	English	ML	1036	Eng	ML
A3907	BE_79	Block2	Stim39	E	English	m	English	ML	1537	Eng	ML
A3908	BE_79	Block2	Stim40	E	English	m	English	ML	1328	Eng	ML
A3941	BE_79	Block3	Stim14	E	English	m	English	ML	514	Eng	ML
A3942	BE_79	Block3	Stim15	E	English	m	English	ML	1110	Eng	ML
A3943	BE_79	Block3	Stim33	E	English	m	English	ML	1008	Eng	ML
A3944	BE_79	Block3	Stim34	E	English	m	English	ML	876	Eng	ML
A3945	BE_79	Block3	Stim35	E	English	m	English	ML	2654	Eng	ML
A3946	BE_79	Block3	Stim37	E	English	m	English	ML	369	Eng	ML
A3947	BE_79	Block3	Stim38	E	English	m	English	ML	1369	Eng	ML
A3948	BE_79	Block3	Stim39	E	English	m	English	ML	498	Eng	ML
A3949	BE_79	Block3	Stim40	E	English	m	English	ML	853	Eng	ML
A3981	BE_79	Block4	Stim14	E	English	m	English	ML	1804	Eng	ML
A3982	BE_79	Block4	Stim15	E	English	m	English	ML	744	Eng	ML
A3983	BE_79	Block4	Stim33	E	English	m	English	ML	3227	Eng	ML
A3984	BE_79	Block4	Stim34	E	English	m	English	ML	550	Eng	ML
A3985	BE_79	Block4	Stim35	E	English	m	English	ML	1136	Eng	ML
A3986	BE_79	Block4	Stim37	E	English	m	English	ML	378	Eng	ML
A3987	BE_79	Block4	Stim38	E	English	m	English	ML	2046	Eng	ML
A3988	BE_79	Block4	Stim39	E	English	m	English	ML	1071	Eng	ML
A3989	BE_79	Block4	Stim40	E	English	m	English	ML	762	Eng	ML
A511	BE_11	Block1	Stim20	S	English	z	Spanish	CS	1041	Sp	ML
A512	BE_11	Block1	Stim31	S	English	z	Spanish	CS	1068	Sp	ML
A513	BE_11	Block1	Stim07	S	English	z	Spanish	CS	1224	Sp	ML
A551	BE_11	Block2	Stim19	S	English	z	Spanish	CS	790	Sp	ML
A552	BE_11	Block2	Stim07	S	English	z	Spanish	CS	1052	Sp	ML
A591	BE_11	Block3	Stim20	S	English	z	Spanish	CS	4302	Sp	ML
A592	BE_11	Block3	Stim31	S	English	z	Spanish	CS	736	Sp	ML
A593	BE_11	Block3	Stim07	S	English	z	Spanish	CS	2047	Sp	ML
A631	BE_11	Block4	Stim12	S	English	z	Spanish	CS	2618	Sp	ML
A632	BE_11	Block4	Stim19	S	English	z	Spanish	CS	2401	Sp	ML
A633	BE_11	Block4	Stim20	S	English	z	Spanish	CS	745	Sp	ML
A634	BE_11	Block4	Stim25	S	English	z	Spanish	CS	2708	Sp	ML
A672	BE_18	Block1	Stim19	S	English	z	Spanish	CS	2190	Sp	ML
A712	BE_18	Block2	Stim12	S	English	z	Spanish	CS	828	Sp	ML
A713	BE_18	Block2	Stim19	S	English	z	Spanish	CS	1907	Sp	ML
A714	BE_18	Block2	Stim20	S	English	z	Spanish	CS	889	Sp	ML
A752	BE_18	Block3	Stim20	S	English	z	Spanish	CS	255	Sp	ML
A791	BE_18	Block4	Stim19	S	English	z	Spanish	CS	1151	Sp	ML
A792	BE_18	Block4	Stim20	S	English	z	Spanish	CS	467	Sp	ML
A1471	BE_36	Block1	Stim11	S	English	z	Spanish	CS	3314	Sp	ML
A1472	BE_36	Block1	Stim20	S	English	z	Spanish	CS	2048	Sp	ML
A1473	BE_36	Block1	Stim31	S	English	z	Spanish	CS	3241	Sp	ML
A1474	BE_36	Block1	Stim08	S	English	z	Spanish	CS	3222	Sp	ML
A1475	BE_36	Block1	Stim09	S	English	z	Spanish	CS	4361	Sp	ML
A1511	BE_36	Block2	Stim12	S	English	z	Spanish	CS	742	Sp	ML
A1551	BE_36	Block3	Stim12	S	English	z	Spanish	CS	601	Sp	ML
A1552	BE_36	Block3	Stim31	S	English	z	Spanish	CS	775	Sp	ML
A1553	BE_36	Block3	Stim08	S	English	z	Spanish	CS	2163	Sp	ML
A1591	BE_36	Block4	Stim10	S	English	z	Spanish	CS	786	Sp	ML
A1592	BE_36	Block4	Stim12	S	English	z	Spanish	CS	1137	Sp	ML
A1593	BE_36	Block4	Stim19	S	English	z	Spanish	CS	770	Sp	ML
A1594	BE_36	Block4	Stim20	S	English	z	Spanish	CS	2176	Sp	ML
A1595	BE_36	Block4	Stim07	S	English	z	Spanish	CS	2850	Sp	ML
A1596	BE_36	Block4	Stim09	S	English	z	Spanish	CS	1132	Sp	ML
A1631	BE_39	Block1	Stim19	S	English	z	Spanish	CS	7310	Sp	ML
A1632	BE_39	Block1	Stim31	S	English	z	Spanish	CS	2070	Sp	ML
A1633	BE_39	Block1	Stim08	S	English	z	Spanish	CS	2724	Sp	ML
A1671	BE_39	Block2	Stim11	S	English	z	Spanish	CS	7582	Sp	ML
A1672	BE_39	Block2	Stim12	S	English	z	Spanish	CS	3563	Sp	ML
A1673	BE_39	Block2	Stim20	S	English	z	Spanish	CS	7163	Sp	ML
A1674	BE_39	Block2	Stim09	S	English	z	Spanish	CS	2587	Sp	ML
A1711	BE_39	Block3	Stim10	S	English	z	Spanish	CS	6419	Sp	ML
A1712	BE_39	Block3	Stim12	S	English	z	Spanish	CS	2684	Sp	ML
A1713	BE_39	Block3	Stim31	S	English	z	Spanish	CS	3384	Sp	ML
A1751	BE_39	Block4	Stim11	S	English	z	Spanish	CS	8263	Sp	ML
A1752	BE_39	Block4	Stim12	S	English	z	Spanish	CS	3707	Sp	ML
A1753	BE_39	Block4	Stim19	S	English	z	Spanish	CS	1984	Sp	ML
A1754	BE_39	Block4	Stim08	S	English	z	Spanish	CS	5637	Sp	ML
A1791	BE_40	Block1	Stim10	S	English	z	Spanish	CS	469	Sp	ML
A1792	BE_40	Block1	Stim11	S	English	z	Spanish	CS	442	Sp	ML
A1793	BE_40	Block1	Stim09	S	English	z	Spanish	CS	2646	Sp	ML
A1831	BE_40	Block2	Stim11	S	English	z	Spanish	CS	2433	Sp	ML
A1832	BE_40	Block2	Stim19	S	English	z	Spanish	CS	1540	Sp	ML
A1833	BE_40	Block2	Stim20	S	English	z	Spanish	CS	1276	Sp	ML
A1834	BE_40	Block2	Stim31	S	English	z	Spanish	CS	1376	Sp	ML
A1835	BE_40	Block2	Stim08	S	English	z	Spanish	CS	3711	Sp	ML
A1836	BE_40	Block2	Stim09	S	English	z	Spanish	CS	427	Sp	ML
A1871	BE_40	Block3	Stim12	S	English	z	Spanish	CS	1131	Sp	ML
A1872	BE_40	Block3	Stim09	S	English	z	Spanish	CS	1542	Sp	ML
A1911	BE_40	Block4	Stim12	S	English	z	Spanish	CS	825	Sp	ML
A1912	BE_40	Block4	Stim19	S	English	z	Spanish	CS	1700	Sp	ML
A1913	BE_40	Block4	Stim07	S	English	z	Spanish	CS	654	Sp	ML
A2118	BE_47	Block1	Stim12	S	English	m	Spanish	CS	2023	Sp	ML
A2119	BE_47	Block1	Stim08	S	English	m	Spanish	CS	2327	Sp	ML
A2120	BE_47	Block1	Stim09	S	English	m	Spanish	CS	1423	Sp	ML
A2155	BE_47	Block2	Stim10	S	English	m	Spanish	CS	1712	Sp	ML
A2156	BE_47	Block2	Stim11	S	English	m	Spanish	CS	450	Sp	ML
A2157	BE_47	Block2	Stim12	S	English	m	Spanish	CS	4444	Sp	ML
A2158	BE_47	Block2	Stim19	S	English	m	Spanish	CS	6435	Sp	ML
A2159	BE_47	Block2	Stim20	S	English	m	Spanish	CS	2975	Sp	ML
A2160	BE_47	Block2	Stim09	S	English	m	Spanish	CS	3165	Sp	ML
A2196	BE_47	Block3	Stim10	S	English	m	Spanish	CS	2101	Sp	ML
A2197	BE_47	Block3	Stim12	S	English	m	Spanish	CS	532	Sp	ML
A2198	BE_47	Block3	Stim20	S	English	m	Spanish	CS	1650	Sp	ML
A2199	BE_47	Block3	Stim31	S	English	m	Spanish	CS	2314	Sp	ML
A2200	BE_47	Block3	Stim07	S	English	m	Spanish	CS	1624	Sp	ML
A2236	BE_47	Block4	Stim10	S	English	m	Spanish	CS	4203	Sp	ML
A2237	BE_47	Block4	Stim19	S	English	m	Spanish	CS	2223	Sp	ML
A2238	BE_47	Block4	Stim20	S	English	m	Spanish	CS	1914	Sp	ML
A2239	BE_47	Block4	Stim07	S	English	m	Spanish	CS	1127	Sp	ML
A2240	BE_47	Block4	Stim09	S	English	m	Spanish	CS	1322	Sp	ML
A2753	BE_59	Block1	Stim10	S	English	m	Spanish	CS	2087	Sp	ML
A2754	BE_59	Block1	Stim12	S	English	m	Spanish	CS	2019	Sp	ML
A2755	BE_59	Block1	Stim19	S	English	m	Spanish	CS	2001	Sp	ML
A2756	BE_59	Block1	Stim20	S	English	m	Spanish	CS	1720	Sp	ML
A2757	BE_59	Block1	Stim31	S	English	m	Spanish	CS	2391	Sp	ML
A2758	BE_59	Block1	Stim07	S	English	m	Spanish	CS	1351	Sp	ML
A2759	BE_59	Block1	Stim08	S	English	m	Spanish	CS	4801	Sp	ML
A2760	BE_59	Block1	Stim09	S	English	m	Spanish	CS	943	Sp	ML
A2796	BE_59	Block2	Stim11	S	English	m	Spanish	CS	830	Sp	ML
A2797	BE_59	Block2	Stim20	S	English	m	Spanish	CS	1485	Sp	ML
A2798	BE_59	Block2	Stim25	S	English	m	Spanish	CS	2881	Sp	ML
A2799	BE_59	Block2	Stim07	S	English	m	Spanish	CS	534	Sp	ML
A2800	BE_59	Block2	Stim08	S	English	m	Spanish	CS	6025	Sp	ML
A2839	BE_59	Block3	Stim20	S	English	m	Spanish	CS	552	Sp	ML
A2840	BE_59	Block3	Stim31	S	English	m	Spanish	CS	3351	Sp	ML
A2879	BE_59	Block4	Stim20	S	English	m	Spanish	CS	1659	Sp	ML
A2880	BE_59	Block4	Stim08	S	English	m	Spanish	CS	1650	Sp	ML
A2917	BE_61	Block1	Stim11	S	English	m	Spanish	CS	2828	Sp	ML
A2918	BE_61	Block1	Stim12	S	English	m	Spanish	CS	2061	Sp	ML
A2919	BE_61	Block1	Stim25	S	English	m	Spanish	CS	1413	Sp	ML
A2920	BE_61	Block1	Stim31	S	English	m	Spanish	CS	873	Sp	ML
A2959	BE_61	Block2	Stim12	S	English	m	Spanish	CS	390	Sp	ML
A2960	BE_61	Block2	Stim07	S	English	m	Spanish	CS	1613	Sp	ML
A2997	BE_61	Block3	Stim10	S	English	m	Spanish	CS	1514	Sp	ML
A2998	BE_61	Block3	Stim12	S	English	m	Spanish	CS	2142	Sp	ML
A2999	BE_61	Block3	Stim25	S	English	m	Spanish	CS	877	Sp	ML
A3000	BE_61	Block3	Stim31	S	English	m	Spanish	CS	2269	Sp	ML
A3038	BE_61	Block4	Stim11	S	English	m	Spanish	CS	1407	Sp	ML
A3039	BE_61	Block4	Stim12	S	English	m	Spanish	CS	998	Sp	ML
A3040	BE_61	Block4	Stim25	S	English	m	Spanish	CS	572	Sp	ML
A3077	BE_62	Block1	Stim20	S	English	m	Spanish	CS	1209	Sp	ML
A3078	BE_62	Block1	Stim07	S	English	m	Spanish	CS	1599	Sp	ML
A3079	BE_62	Block1	Stim08	S	English	m	Spanish	CS	5469	Sp	ML
A3080	BE_62	Block1	Stim09	S	English	m	Spanish	CS	2236	Sp	ML
A3119	BE_62	Block2	Stim12	S	English	m	Spanish	CS	952	Sp	ML
A3120	BE_62	Block2	Stim20	S	English	m	Spanish	CS	2313	Sp	ML
A3159	BE_62	Block3	Stim07	S	English	m	Spanish	CS	2077	Sp	ML
A3160	BE_62	Block3	Stim08	S	English	m	Spanish	CS	1608	Sp	ML
A3196	BE_62	Block4	Stim10	S	English	m	Spanish	CS	3224	Sp	ML
A3197	BE_62	Block4	Stim11	S	English	m	Spanish	CS	424	Sp	ML
A3198	BE_62	Block4	Stim12	S	English	m	Spanish	CS	1358	Sp	ML
A3199	BE_62	Block4	Stim19	S	English	m	Spanish	CS	35	Sp	ML
A3200	BE_62	Block4	Stim20	S	English	m	Spanish	CS	714	Sp	ML
A3557	BE_73	Block1	Stim20	S	English	m	Spanish	CS	3968	Sp	ML
A3558	BE_73	Block1	Stim25	S	English	m	Spanish	CS	4785	Sp	ML
A3559	BE_73	Block1	Stim07	S	English	m	Spanish	CS	4415	Sp	ML
A3560	BE_73	Block1	Stim09	S	English	m	Spanish	CS	8582	Sp	ML
A3598	BE_73	Block2	Stim10	S	English	m	Spanish	CS	2018	Sp	ML
A3599	BE_73	Block2	Stim11	S	English	m	Spanish	CS	4699	Sp	ML
A3600	BE_73	Block2	Stim20	S	English	m	Spanish	CS	1049	Sp	ML
A3640	BE_73	Block3	Stim20	S	English	m	Spanish	CS	4190	Sp	ML
A3678	BE_73	Block4	Stim10	S	English	m	Spanish	CS	3923	Sp	ML
A3679	BE_73	Block4	Stim20	S	English	m	Spanish	CS	2772	Sp	ML
A3680	BE_73	Block4	Stim25	S	English	m	Spanish	CS	814	Sp	ML
A3711	BE_78	Block1	Stim10	S	English	m	Spanish	CS	15085	Sp	ML
A3712	BE_78	Block1	Stim11	S	English	m	Spanish	CS	3577	Sp	ML
A3713	BE_78	Block1	Stim12	S	English	m	Spanish	CS	1551	Sp	ML
A3714	BE_78	Block1	Stim19	S	English	m	Spanish	CS	4015	Sp	ML
A3715	BE_78	Block1	Stim31	S	English	m	Spanish	CS	7885	Sp	ML
A3716	BE_78	Block1	Stim07	S	English	m	Spanish	CS	4550	Sp	ML
A3717	BE_78	Block1	Stim08	S	English	m	Spanish	CS	5918	Sp	ML
A3718	BE_78	Block1	Stim09	S	English	m	Spanish	CS	711	Sp	ML
A3751	BE_78	Block2	Stim11	S	English	m	Spanish	CS	4091	Sp	ML
A3752	BE_78	Block2	Stim20	S	English	m	Spanish	CS	532	Sp	ML
A3753	BE_78	Block2	Stim08	S	English	m	Spanish	CS	6471	Sp	ML
A3791	BE_78	Block3	Stim10	S	English	m	Spanish	CS	2245	Sp	ML
A3792	BE_78	Block3	Stim12	S	English	m	Spanish	CS	2983	Sp	ML
A3793	BE_78	Block3	Stim19	S	English	m	Spanish	CS	1101	Sp	ML
A3794	BE_78	Block3	Stim31	S	English	m	Spanish	CS	1435	Sp	ML
A3795	BE_78	Block3	Stim08	S	English	m	Spanish	CS	4914	Sp	ML
A3796	BE_78	Block3	Stim09	S	English	m	Spanish	CS	2671	Sp	ML
A3831	BE_78	Block4	Stim12	S	English	m	Spanish	CS	499	Sp	ML
A3832	BE_78	Block4	Stim20	S	English	m	Spanish	CS	2401	Sp	ML
A3871	BE_79	Block1	Stim10	S	English	m	Spanish	CS	2000	Sp	ML
A3872	BE_79	Block1	Stim12	S	English	m	Spanish	CS	2414	Sp	ML
A3873	BE_79	Block1	Stim19	S	English	m	Spanish	CS	3468	Sp	ML
A3874	BE_79	Block1	Stim07	S	English	m	Spanish	CS	1938	Sp	ML
A3875	BE_79	Block1	Stim08	S	English	m	Spanish	CS	2249	Sp	ML
A3911	BE_79	Block2	Stim19	S	English	m	Spanish	CS	4489	Sp	ML
A3951	BE_79	Block3	Stim10	S	English	m	Spanish	CS	5472	Sp	ML
A3952	BE_79	Block3	Stim09	S	English	m	Spanish	CS	1656	Sp	ML
A3991	BE_79	Block4	Stim12	S	English	m	Spanish	CS	1699	Sp	ML
A3992	BE_79	Block4	Stim25	S	English	m	Spanish	CS	1982	Sp	ML
A3993	BE_79	Block4	Stim08	S	English	m	Spanish	CS	638	Sp	ML
A514	BE_11	Block1	Stim10	S	Spanish	m	Spanish	ML	934	Sp	ML
A515	BE_11	Block1	Stim11	S	Spanish	m	Spanish	ML	1402	Sp	ML
A516	BE_11	Block1	Stim12	S	Spanish	m	Spanish	ML	1595	Sp	ML
A517	BE_11	Block1	Stim19	S	Spanish	m	Spanish	ML	1163	Sp	ML
A518	BE_11	Block1	Stim25	S	Spanish	m	Spanish	ML	1105	Sp	ML
A519	BE_11	Block1	Stim08	S	Spanish	m	Spanish	ML	2402	Sp	ML
A520	BE_11	Block1	Stim09	S	Spanish	m	Spanish	ML	1845	Sp	ML
A553	BE_11	Block2	Stim10	S	Spanish	m	Spanish	ML	4807	Sp	ML
A554	BE_11	Block2	Stim11	S	Spanish	m	Spanish	ML	1000	Sp	ML
A555	BE_11	Block2	Stim12	S	Spanish	m	Spanish	ML	975	Sp	ML
A556	BE_11	Block2	Stim20	S	Spanish	m	Spanish	ML	730	Sp	ML
A557	BE_11	Block2	Stim25	S	Spanish	m	Spanish	ML	1040	Sp	ML
A558	BE_11	Block2	Stim31	S	Spanish	m	Spanish	ML	2332	Sp	ML
A559	BE_11	Block2	Stim08	S	Spanish	m	Spanish	ML	1581	Sp	ML
A560	BE_11	Block2	Stim09	S	Spanish	m	Spanish	ML	1566	Sp	ML
A594	BE_11	Block3	Stim10	S	Spanish	m	Spanish	ML	3547	Sp	ML
A595	BE_11	Block3	Stim11	S	Spanish	m	Spanish	ML	1163	Sp	ML
A596	BE_11	Block3	Stim12	S	Spanish	m	Spanish	ML	1567	Sp	ML
A597	BE_11	Block3	Stim19	S	Spanish	m	Spanish	ML	1956	Sp	ML
A598	BE_11	Block3	Stim25	S	Spanish	m	Spanish	ML	2026	Sp	ML
A599	BE_11	Block3	Stim08	S	Spanish	m	Spanish	ML	234	Sp	ML
A600	BE_11	Block3	Stim09	S	Spanish	m	Spanish	ML	1792	Sp	ML
A635	BE_11	Block4	Stim10	S	Spanish	m	Spanish	ML	1571	Sp	ML
A636	BE_11	Block4	Stim11	S	Spanish	m	Spanish	ML	617	Sp	ML
A637	BE_11	Block4	Stim31	S	Spanish	m	Spanish	ML	2562	Sp	ML
A638	BE_11	Block4	Stim07	S	Spanish	m	Spanish	ML	3285	Sp	ML
A639	BE_11	Block4	Stim08	S	Spanish	m	Spanish	ML	736	Sp	ML
A640	BE_11	Block4	Stim09	S	Spanish	m	Spanish	ML	971	Sp	ML
A641	BE_18	Block 3	Stim31	S	Spanish	m	Spanish	ML	35891	Sp	ML
A673	BE_18	Block1	Stim10	S	Spanish	m	Spanish	ML	2159	Sp	ML
A674	BE_18	Block1	Stim11	S	Spanish	m	Spanish	ML	1016	Sp	ML
A675	BE_18	Block1	Stim12	S	Spanish	m	Spanish	ML	1223	Sp	ML
A676	BE_18	Block1	Stim20	S	Spanish	m	Spanish	ML	1280	Sp	ML
A677	BE_18	Block1	Stim25	S	Spanish	m	Spanish	ML	2303	Sp	ML
A678	BE_18	Block1	Stim31	S	Spanish	m	Spanish	ML	793	Sp	ML
A679	BE_18	Block1	Stim07	S	Spanish	m	Spanish	ML	2616	Sp	ML
A680	BE_18	Block1	Stim08	S	Spanish	m	Spanish	ML	2083	Sp	ML
