Item	Subject	Block	Stimuli	Context	Correct	Response	RT	Lg_Heard	Main_Context
A1188	BE_42	Block2	Stim34	E	1	ML	2425	Eng	ML
A1189	BE_42	Block2	Stim35	E	1	ML	1409	Eng	ML
A1190	BE_42	Block2	Stim38	E	1	ML	1229	Eng	ML
A1221	BE_42	Block3	Stim34	E	0	CS	1028	Eng	ML
A1222	BE_42	Block3	Stim40	E	0	CS	1285	Eng	ML
A1223	BE_42	Block3	Stim14	E	1	ML	671	Eng	ML
A1224	BE_42	Block3	Stim15	E	1	ML	1175	Eng	ML
A1225	BE_42	Block3	Stim16	E	1	ML	2578	Eng	ML
A1226	BE_42	Block3	Stim33	E	1	ML	348	Eng	ML
A1227	BE_42	Block3	Stim35	E	1	ML	2063	Eng	ML
A1228	BE_42	Block3	Stim37	E	1	ML	2144	Eng	ML
A1229	BE_42	Block3	Stim38	E	1	ML	1589	Eng	ML
A1230	BE_42	Block3	Stim39	E	1	ML	2725	Eng	ML
A1261	BE_42	Block4	Stim37	E	0	CS	1163	Eng	ML
A1262	BE_42	Block4	Stim38	E	0	CS	548	Eng	ML
A1263	BE_42	Block4	Stim14	E	1	ML	4777	Eng	ML
A1264	BE_42	Block4	Stim15	E	1	ML	5571	Eng	ML
A1265	BE_42	Block4	Stim16	E	1	ML	1693	Eng	ML
A1266	BE_42	Block4	Stim33	E	1	ML	608	Eng	ML
A1267	BE_42	Block4	Stim34	E	1	ML	4632	Eng	ML
A1268	BE_42	Block4	Stim35	E	1	ML	859	Eng	ML
A1269	BE_42	Block4	Stim39	E	1	ML	2217	Eng	ML
A1270	BE_42	Block4	Stim40	E	1	ML	5046	Eng	ML
A1301	BE_50	Block1	Stim14	E	1	ML	1027	Eng	ML
A1302	BE_50	Block1	Stim15	E	1	ML	2823	Eng	ML
A1303	BE_50	Block1	Stim16	E	1	ML	1192	Eng	ML
A1304	BE_50	Block1	Stim34	E	1	ML	1893	Eng	ML
A1305	BE_50	Block1	Stim35	E	1	ML	1566	Eng	ML
A1306	BE_50	Block1	Stim39	E	1	ML	3537	Eng	ML
A1307	BE_50	Block1	Stim40	E	1	ML	1419	Eng	ML
A1308	BE_50	Block1	Stim33	E	0	CS	1199	Eng	ML
A1309	BE_50	Block1	Stim37	E	0	CS	805	Eng	ML
A1310	BE_50	Block1	Stim38	E	0	CS	809	Eng	ML
A1341	BE_50	Block2	Stim14	E	1	ML	1263	Eng	ML
A1342	BE_50	Block2	Stim15	E	1	ML	566	Eng	ML
A1343	BE_50	Block2	Stim16	E	1	ML	1330	Eng	ML
A1344	BE_50	Block2	Stim33	E	1	ML	357	Eng	ML
A1345	BE_50	Block2	Stim34	E	1	ML	2494	Eng	ML
A1346	BE_50	Block2	Stim35	E	1	ML	1481	Eng	ML
A1347	BE_50	Block2	Stim37	E	1	ML	605	Eng	ML
A1348	BE_50	Block2	Stim38	E	1	ML	3203	Eng	ML
A1349	BE_50	Block2	Stim39	E	1	ML	3331	Eng	ML
A1350	BE_50	Block2	Stim40	E	1	ML	586	Eng	ML
A1381	BE_50	Block3	Stim14	E	1	ML	1703	Eng	ML
A1382	BE_50	Block3	Stim15	E	1	ML	698	Eng	ML
A1383	BE_50	Block3	Stim16	E	1	ML	554	Eng	ML
A1384	BE_50	Block3	Stim33	E	1	ML	684	Eng	ML
A1385	BE_50	Block3	Stim37	E	1	ML	273	Eng	ML
A1386	BE_50	Block3	Stim38	E	1	ML	482	Eng	ML
A1387	BE_50	Block3	Stim39	E	1	ML	2093	Eng	ML
A1388	BE_50	Block3	Stim34	E	0	CS	847	Eng	ML
A1389	BE_50	Block3	Stim35	E	0	CS	495	Eng	ML
A1390	BE_50	Block3	Stim40	E	0	CS	4570	Eng	ML
A141	BE_06	Block4	Stim14	E	0	CS	1850	Eng	ML
A142	BE_06	Block4	Stim33	E	0	CS	577	Eng	ML
A1421	BE_50	Block4	Stim14	E	1	ML	400	Eng	ML
A1422	BE_50	Block4	Stim15	E	1	ML	815	Eng	ML
A1423	BE_50	Block4	Stim16	E	1	ML	544	Eng	ML
A1424	BE_50	Block4	Stim37	E	1	ML	892	Eng	ML
A1425	BE_50	Block4	Stim38	E	1	ML	275	Eng	ML
A1426	BE_50	Block4	Stim39	E	1	ML	805	Eng	ML
A1427	BE_50	Block4	Stim33	E	0	CS	1632	Eng	ML
A1428	BE_50	Block4	Stim34	E	0	CS	2894	Eng	ML
A1429	BE_50	Block4	Stim35	E	0	CS	554	Eng	ML
A143	BE_06	Block4	Stim34	E	0	CS	1798	Eng	ML
A1430	BE_50	Block4	Stim40	E	0	CS	716	Eng	ML
A144	BE_06	Block4	Stim35	E	0	CS	308	Eng	ML
A145	BE_06	Block4	Stim15	E	1	ML	581	Eng	ML
A146	BE_06	Block4	Stim16	E	1	ML	963	Eng	ML
A1461	BE_51	Block1	Stim14	E	1	ML	2641	Eng	ML
A1462	BE_51	Block1	Stim15	E	1	ML	2730	Eng	ML
A1463	BE_51	Block1	Stim16	E	1	ML	3438	Eng	ML
A1464	BE_51	Block1	Stim35	E	1	ML	1870	Eng	ML
A1465	BE_51	Block1	Stim37	E	1	ML	1712	Eng	ML
A1466	BE_51	Block1	Stim38	E	1	ML	2118	Eng	ML
A1467	BE_51	Block1	Stim39	E	1	ML	1972	Eng	ML
A1468	BE_51	Block1	Stim40	E	1	ML	2376	Eng	ML
A1469	BE_51	Block1	Stim33	E	0	CS	1341	Eng	ML
A147	BE_06	Block4	Stim37	E	1	ML	552	Eng	ML
A1470	BE_51	Block1	Stim34	E	0	CS	867	Eng	ML
A148	BE_06	Block4	Stim38	E	1	ML	589	Eng	ML
A149	BE_06	Block4	Stim39	E	1	ML	621	Eng	ML
A150	BE_06	Block4	Stim40	E	1	ML	326	Eng	ML
A1501	BE_51	Block2	Stim14	E	1	ML	1728	Eng	ML
A1502	BE_51	Block2	Stim15	E	1	ML	863	Eng	ML
A1503	BE_51	Block2	Stim16	E	1	ML	1769	Eng	ML
A1504	BE_51	Block2	Stim33	E	1	ML	2384	Eng	ML
A1505	BE_51	Block2	Stim34	E	1	ML	2069	Eng	ML
A1506	BE_51	Block2	Stim37	E	1	ML	1323	Eng	ML
A1507	BE_51	Block2	Stim39	E	1	ML	1022	Eng	ML
A1508	BE_51	Block2	Stim40	E	1	ML	1780	Eng	ML
A1509	BE_51	Block2	Stim35	E	0	CS	5057	Eng	ML
A1510	BE_51	Block2	Stim38	E	0	CS	1530	Eng	ML
A1541	BE_51	Block3	Stim14	E	1	ML	2656	Eng	ML
A1542	BE_51	Block3	Stim15	E	1	ML	2942	Eng	ML
A1543	BE_51	Block3	Stim34	E	1	ML	16422	Eng	ML
A1544	BE_51	Block3	Stim35	E	1	ML	1220	Eng	ML
A1545	BE_51	Block3	Stim38	E	1	ML	1622	Eng	ML
A1546	BE_51	Block3	Stim16	E	0	CS	557	Eng	ML
A1547	BE_51	Block3	Stim33	E	0	CS	1619	Eng	ML
A1548	BE_51	Block3	Stim37	E	0	CS	4001	Eng	ML
A1549	BE_51	Block3	Stim39	E	0	CS	983	Eng	ML
A1550	BE_51	Block3	Stim40	E	0	CS	1227	Eng	ML
A1581	BE_51	Block4	Stim14	E	1	ML	1061	Eng	ML
A1582	BE_51	Block4	Stim15	E	1	ML	3431	Eng	ML
A1583	BE_51	Block4	Stim16	E	1	ML	2782	Eng	ML
A1584	BE_51	Block4	Stim34	E	1	ML	5093	Eng	ML
A1585	BE_51	Block4	Stim37	E	1	ML	1717	Eng	ML
A1586	BE_51	Block4	Stim38	E	1	ML	995	Eng	ML
A1587	BE_51	Block4	Stim39	E	1	ML	1464	Eng	ML
A1588	BE_51	Block4	Stim33	E	0	CS	732	Eng	ML
A1589	BE_51	Block4	Stim35	E	0	CS	493	Eng	ML
A1590	BE_51	Block4	Stim40	E	0	CS	904	Eng	ML
A1621	BE_53	Block1	Stim14	E	1	ML	893	Eng	ML
A1622	BE_53	Block1	Stim15	E	1	ML	938	Eng	ML
A1623	BE_53	Block1	Stim16	E	1	ML	1296	Eng	ML
A1624	BE_53	Block1	Stim33	E	1	ML	1931	Eng	ML
A1625	BE_53	Block1	Stim34	E	1	ML	2734	Eng	ML
A1626	BE_53	Block1	Stim35	E	1	ML	2335	Eng	ML
A1627	BE_53	Block1	Stim37	E	1	ML	1949	Eng	ML
A1628	BE_53	Block1	Stim39	E	1	ML	1232	Eng	ML
A1629	BE_53	Block1	Stim40	E	1	ML	1703	Eng	ML
A1630	BE_53	Block1	Stim38	E	0	CS	2806	Eng	ML
A1661	BE_53	Block2	Stim14	E	1	ML	565	Eng	ML
A1662	BE_53	Block2	Stim15	E	1	ML	548	Eng	ML
A1663	BE_53	Block2	Stim16	E	1	ML	1113	Eng	ML
A1664	BE_53	Block2	Stim34	E	1	ML	2013	Eng	ML
A1665	BE_53	Block2	Stim35	E	1	ML	1339	Eng	ML
A1666	BE_53	Block2	Stim37	E	1	ML	802	Eng	ML
A1667	BE_53	Block2	Stim39	E	1	ML	898	Eng	ML
A1668	BE_53	Block2	Stim40	E	1	ML	1666	Eng	ML
A1669	BE_53	Block2	Stim33	E	0	CS	1034	Eng	ML
A1670	BE_53	Block2	Stim38	E	0	CS	923	Eng	ML
A1701	BE_53	Block3	Stim14	E	1	ML	1056	Eng	ML
A1702	BE_53	Block3	Stim15	E	1	ML	865	Eng	ML
A1703	BE_53	Block3	Stim16	E	1	ML	674	Eng	ML
A1704	BE_53	Block3	Stim34	E	1	ML	1716	Eng	ML
A1705	BE_53	Block3	Stim35	E	1	ML	1178	Eng	ML
A1706	BE_53	Block3	Stim37	E	1	ML	2141	Eng	ML
A1707	BE_53	Block3	Stim39	E	1	ML	767	Eng	ML
A1708	BE_53	Block3	Stim40	E	1	ML	507	Eng	ML
A1709	BE_53	Block3	Stim33	E	0	CS	2267	Eng	ML
A1710	BE_53	Block3	Stim38	E	0	CS	596	Eng	ML
A1741	BE_53	Block4	Stim14	E	1	ML	630	Eng	ML
A1742	BE_53	Block4	Stim15	E	1	ML	1294	Eng	ML
A1743	BE_53	Block4	Stim16	E	1	ML	505	Eng	ML
A1744	BE_53	Block4	Stim35	E	1	ML	1460	Eng	ML
A1745	BE_53	Block4	Stim37	E	1	ML	1310	Eng	ML
A1746	BE_53	Block4	Stim39	E	1	ML	743	Eng	ML
A1747	BE_53	Block4	Stim40	E	1	ML	318	Eng	ML
A1748	BE_53	Block4	Stim33	E	0	CS	436	Eng	ML
A1749	BE_53	Block4	Stim34	E	0	CS	1205	Eng	ML
A1750	BE_53	Block4	Stim38	E	0	CS	566	Eng	ML
A1781	BE_63	Block1	Stim14	E	1	ML	1922	Eng	ML
A1782	BE_63	Block1	Stim15	E	1	ML	2525	Eng	ML
A1783	BE_63	Block1	Stim34	E	1	ML	3290	Eng	ML
A1784	BE_63	Block1	Stim35	E	1	ML	2262	Eng	ML
A1785	BE_63	Block1	Stim37	E	1	ML	531	Eng	ML
A1786	BE_63	Block1	Stim38	E	1	ML	1613	Eng	ML
A1787	BE_63	Block1	Stim40	E	1	ML	2038	Eng	ML
A1788	BE_63	Block1	Stim16	E	0	CS	1182	Eng	ML
A1789	BE_63	Block1	Stim33	E	0	CS	1564	Eng	ML
A1790	BE_63	Block1	Stim39	E	0	CS	928	Eng	ML
A181	BE_07	Block1	Stim16	E	0	CS	1416	Eng	ML
A182	BE_07	Block1	Stim33	E	0	CS	1939	Eng	ML
A1821	BE_63	Block2	Stim14	E	1	ML	1184	Eng	ML
A1822	BE_63	Block2	Stim15	E	1	ML	2651	Eng	ML
A1823	BE_63	Block2	Stim16	E	1	ML	3336	Eng	ML
A1824	BE_63	Block2	Stim34	E	1	ML	2309	Eng	ML
A1825	BE_63	Block2	Stim37	E	1	ML	2146	Eng	ML
A1826	BE_63	Block2	Stim38	E	1	ML	2484	Eng	ML
A1827	BE_63	Block2	Stim40	E	1	ML	1757	Eng	ML
A1828	BE_63	Block2	Stim33	E	0	CS	485	Eng	ML
A1829	BE_63	Block2	Stim35	E	0	CS	1696	Eng	ML
A183	BE_07	Block1	Stim34	E	0	CS	2593	Eng	ML
A1830	BE_63	Block2	Stim39	E	0	CS	2530	Eng	ML
A184	BE_07	Block1	Stim14	E	1	ML	1037	Eng	ML
A185	BE_07	Block1	Stim15	E	1	ML	1090	Eng	ML
A186	BE_07	Block1	Stim35	E	1	ML	3423	Eng	ML
A1861	BE_63	Block3	Stim14	E	1	ML	1049	Eng	ML
A1862	BE_63	Block3	Stim15	E	1	ML	2789	Eng	ML
A1863	BE_63	Block3	Stim16	E	1	ML	1087	Eng	ML
A1864	BE_63	Block3	Stim34	E	1	ML	3435	Eng	ML
A1865	BE_63	Block3	Stim37	E	1	ML	675	Eng	ML
A1866	BE_63	Block3	Stim38	E	1	ML	1997	Eng	ML
A1867	BE_63	Block3	Stim39	E	1	ML	1209	Eng	ML
A1868	BE_63	Block3	Stim40	E	1	ML	5689	Eng	ML
A1869	BE_63	Block3	Stim33	E	0	CS	520	Eng	ML
A187	BE_07	Block1	Stim37	E	1	ML	1362	Eng	ML
A1870	BE_63	Block3	Stim35	E	0	CS	869	Eng	ML
A188	BE_07	Block1	Stim38	E	1	ML	1209	Eng	ML
A189	BE_07	Block1	Stim39	E	1	ML	1716	Eng	ML
A190	BE_07	Block1	Stim40	E	1	ML	1243	Eng	ML
A1901	BE_63	Block4	Stim14	E	1	ML	1139	Eng	ML
A1902	BE_63	Block4	Stim15	E	1	ML	818	Eng	ML
A1903	BE_63	Block4	Stim16	E	1	ML	3836	Eng	ML
A1904	BE_63	Block4	Stim34	E	1	ML	2799	Eng	ML
A1905	BE_63	Block4	Stim35	E	1	ML	1062	Eng	ML
A1906	BE_63	Block4	Stim37	E	1	ML	1430	Eng	ML
A1907	BE_63	Block4	Stim38	E	1	ML	1132	Eng	ML
A1908	BE_63	Block4	Stim40	E	1	ML	2877	Eng	ML
A1909	BE_63	Block4	Stim33	E	0	CS	1477	Eng	ML
A1910	BE_63	Block4	Stim39	E	0	CS	510	Eng	ML
A1941	BE_68	Block1	Stim14	E	1	ML	1797	Eng	ML
A1942	BE_68	Block1	Stim15	E	1	ML	1843	Eng	ML
A1943	BE_68	Block1	Stim16	E	1	ML	2806	Eng	ML
A1944	BE_68	Block1	Stim35	E	1	ML	3596	Eng	ML
A1945	BE_68	Block1	Stim37	E	1	ML	5747	Eng	ML
A1946	BE_68	Block1	Stim38	E	1	ML	4726	Eng	ML
A1947	BE_68	Block1	Stim39	E	1	ML	4428	Eng	ML
A1948	BE_68	Block1	Stim33	E	0	CS	1374	Eng	ML
A1949	BE_68	Block1	Stim34	E	0	CS	1571	Eng	ML
A1950	BE_68	Block1	Stim40	E	0	CS	1623	Eng	ML
A1981	BE_68	Block2	Stim14	E	1	ML	1217	Eng	ML
A1982	BE_68	Block2	Stim15	E	1	ML	2683	Eng	ML
A1983	BE_68	Block2	Stim16	E	1	ML	4191	Eng	ML
A1984	BE_68	Block2	Stim34	E	1	ML	1674	Eng	ML
A1985	BE_68	Block2	Stim37	E	1	ML	2132	Eng	ML
A1986	BE_68	Block2	Stim39	E	1	ML	1721	Eng	ML
A1987	BE_68	Block2	Stim33	E	0	CS	584	Eng	ML
A1988	BE_68	Block2	Stim35	E	0	CS	4495	Eng	ML
A1989	BE_68	Block2	Stim38	E	0	CS	2096	Eng	ML
A1990	BE_68	Block2	Stim40	E	0	CS	1346	Eng	ML
A2021	BE_68	Block3	Stim14	E	1	ML	4220	Eng	ML
A2022	BE_68	Block3	Stim15	E	1	ML	1752	Eng	ML
A2023	BE_68	Block3	Stim16	E	1	ML	2454	Eng	ML
A2024	BE_68	Block3	Stim34	E	1	ML	12890	Eng	ML
A2025	BE_68	Block3	Stim35	E	1	ML	1521	Eng	ML
A2026	BE_68	Block3	Stim37	E	1	ML	4050	Eng	ML
A2027	BE_68	Block3	Stim39	E	1	ML	5121	Eng	ML
A2028	BE_68	Block3	Stim33	E	0	CS	662	Eng	ML
A2029	BE_68	Block3	Stim38	E	0	CS	1604	Eng	ML
A2030	BE_68	Block3	Stim40	E	0	CS	1692	Eng	ML
A2061	BE_68	Block4	Stim14	E	1	ML	479	Eng	ML
A2062	BE_68	Block4	Stim15	E	1	ML	1366	Eng	ML
A2063	BE_68	Block4	Stim16	E	1	ML	2692	Eng	ML
A2064	BE_68	Block4	Stim34	E	1	ML	726	Eng	ML
A2065	BE_68	Block4	Stim37	E	1	ML	3266	Eng	ML
A2066	BE_68	Block4	Stim39	E	1	ML	8372	Eng	ML
A2067	BE_68	Block4	Stim33	E	0	CS	420	Eng	ML
A2068	BE_68	Block4	Stim35	E	0	CS	894	Eng	ML
A2069	BE_68	Block4	Stim38	E	0	CS	2412	Eng	ML
A2070	BE_68	Block4	Stim40	E	0	CS	1201	Eng	ML
A21	BE_06	Block1	Stim15	E	0	CS	1941	Eng	ML
A2101	BE_81	Block1	Stim14	E	1	ML	2835	Eng	ML
A2102	BE_81	Block1	Stim15	E	1	ML	20223	Eng	ML
A2103	BE_81	Block1	Stim16	E	1	ML	1172	Eng	ML
A2104	BE_81	Block1	Stim34	E	1	ML	1534	Eng	ML
A2105	BE_81	Block1	Stim35	E	1	ML	1488	Eng	ML
A2106	BE_81	Block1	Stim37	E	1	ML	611	Eng	ML
A2107	BE_81	Block1	Stim38	E	1	ML	1972	Eng	ML
A2108	BE_81	Block1	Stim39	E	1	ML	3798	Eng	ML
A2109	BE_81	Block1	Stim33	E	0	CS	4827	Eng	ML
A2110	BE_81	Block1	Stim40	E	0	CS	9173	Eng	ML
A2141	BE_81	Block2	Stim14	E	1	ML	463	Eng	ML
A2142	BE_81	Block2	Stim15	E	1	ML	3490	Eng	ML
A2143	BE_81	Block2	Stim34	E	1	ML	1239	Eng	ML
A2144	BE_81	Block2	Stim35	E	1	ML	1048	Eng	ML
A2145	BE_81	Block2	Stim37	E	1	ML	1013	Eng	ML
A2146	BE_81	Block2	Stim38	E	1	ML	1311	Eng	ML
A2147	BE_81	Block2	Stim39	E	1	ML	854	Eng	ML
A2148	BE_81	Block2	Stim40	E	1	ML	1141	Eng	ML
A2149	BE_81	Block2	Stim16	E	0	CS	1534	Eng	ML
A2150	BE_81	Block2	Stim33	E	0	CS	580	Eng	ML
A2181	BE_81	Block3	Stim14	E	1	ML	2603	Eng	ML
A2182	BE_81	Block3	Stim15	E	1	ML	1958	Eng	ML
A2183	BE_81	Block3	Stim33	E	1	ML	812	Eng	ML
A2184	BE_81	Block3	Stim34	E	1	ML	3537	Eng	ML
A2185	BE_81	Block3	Stim35	E	1	ML	687	Eng	ML
A2186	BE_81	Block3	Stim37	E	1	ML	27379	Eng	ML
A2187	BE_81	Block3	Stim38	E	1	ML	986	Eng	ML
A2188	BE_81	Block3	Stim16	E	0	CS	7232	Eng	ML
A2189	BE_81	Block3	Stim39	E	0	CS	1584	Eng	ML
A2190	BE_81	Block3	Stim40	E	0	CS	8828	Eng	ML
A22	BE_06	Block1	Stim16	E	0	CS	2056	Eng	ML
A221	BE_07	Block2	Stim15	E	0	CS	941	Eng	ML
A222	BE_07	Block2	Stim33	E	0	CS	344	Eng	ML
A2221	BE_81	Block4	Stim15	E	1	ML	2887	Eng	ML
A2222	BE_81	Block4	Stim16	E	1	ML	1557	Eng	ML
A2223	BE_81	Block4	Stim33	E	1	ML	43415	Eng	ML
A2224	BE_81	Block4	Stim34	E	1	ML	1812	Eng	ML
A2225	BE_81	Block4	Stim35	E	1	ML	2921	Eng	ML
A2226	BE_81	Block4	Stim37	E	1	ML	551	Eng	ML
A2227	BE_81	Block4	Stim39	E	1	ML	677	Eng	ML
A2228	BE_81	Block4	Stim14	E	0	CS	3094	Eng	ML
A2229	BE_81	Block4	Stim38	E	0	CS	4399	Eng	ML
A223	BE_07	Block2	Stim34	E	0	CS	1099	Eng	ML
A2230	BE_81	Block4	Stim40	E	0	CS	2195	Eng	ML
A224	BE_07	Block2	Stim35	E	0	CS	931	Eng	ML
A225	BE_07	Block2	Stim37	E	0	CS	4607	Eng	ML
A226	BE_07	Block2	Stim38	E	0	CS	2144	Eng	ML
A2261	BE_83	Block1	Stim14	E	1	ML	742	Eng	ML
A2262	BE_83	Block1	Stim15	E	1	ML	844	Eng	ML
A2263	BE_83	Block1	Stim16	E	1	ML	784	Eng	ML
A2264	BE_83	Block1	Stim33	E	1	ML	436	Eng	ML
A2265	BE_83	Block1	Stim34	E	1	ML	10495	Eng	ML
A2266	BE_83	Block1	Stim35	E	1	ML	1218	Eng	ML
A2267	BE_83	Block1	Stim37	E	1	ML	4136	Eng	ML
A2268	BE_83	Block1	Stim39	E	1	ML	850	Eng	ML
A2269	BE_83	Block1	Stim40	E	1	ML	1274	Eng	ML
A227	BE_07	Block2	Stim39	E	0	CS	2366	Eng	ML
A2270	BE_83	Block1	Stim38	E	0	CS	1291	Eng	ML
A228	BE_07	Block2	Stim40	E	0	CS	844	Eng	ML
A229	BE_07	Block2	Stim14	E	1	ML	992	Eng	ML
A23	BE_06	Block1	Stim33	E	0	CS	1140	Eng	ML
A230	BE_07	Block2	Stim16	E	1	ML	1946	Eng	ML
A2301	BE_83	Block2	Stim14	E	1	ML	264	Eng	ML
A2302	BE_83	Block2	Stim15	E	1	ML	1296	Eng	ML
A2303	BE_83	Block2	Stim16	E	1	ML	497	Eng	ML
A2304	BE_83	Block2	Stim34	E	1	ML	1701	Eng	ML
A2305	BE_83	Block2	Stim35	E	1	ML	787	Eng	ML
A2306	BE_83	Block2	Stim37	E	1	ML	2826	Eng	ML
A2307	BE_83	Block2	Stim38	E	1	ML	985	Eng	ML
A2308	BE_83	Block2	Stim39	E	1	ML	911	Eng	ML
A2309	BE_83	Block2	Stim40	E	1	ML	414	Eng	ML
A2310	BE_83	Block2	Stim33	E	0	CS	428	Eng	ML
A2341	BE_83	Block3	Stim16	E	1	ML	1300	Eng	ML
A2342	BE_83	Block3	Stim33	E	1	ML	124	Eng	ML
A2343	BE_83	Block3	Stim34	E	1	ML	963	Eng	ML
A2344	BE_83	Block3	Stim38	E	1	ML	2411	Eng	ML
A2345	BE_83	Block3	Stim14	E	0	CS	645	Eng	ML
A2346	BE_83	Block3	Stim15	E	0	CS	548	Eng	ML
A2347	BE_83	Block3	Stim35	E	0	CS	1225	Eng	ML
A2348	BE_83	Block3	Stim37	E	0	CS	1064	Eng	ML
A2349	BE_83	Block3	Stim39	E	0	CS	1656	Eng	ML
A2350	BE_83	Block3	Stim40	E	0	CS	627	Eng	ML
A2381	BE_83	Block4	Stim14	E	1	ML	469	Eng	ML
A2382	BE_83	Block4	Stim15	E	1	ML	2534	Eng	ML
A2383	BE_83	Block4	Stim16	E	1	ML	1328	Eng	ML
A2384	BE_83	Block4	Stim33	E	1	ML	2090	Eng	ML
A2385	BE_83	Block4	Stim35	E	1	ML	404	Eng	ML
A2386	BE_83	Block4	Stim37	E	1	ML	351	Eng	ML
A2387	BE_83	Block4	Stim40	E	1	ML	523	Eng	ML
A2388	BE_83	Block4	Stim34	E	0	CS	497	Eng	ML
A2389	BE_83	Block4	Stim38	E	0	CS	1781	Eng	ML
A2390	BE_83	Block4	Stim39	E	0	CS	733	Eng	ML
A24	BE_06	Block1	Stim34	E	0	CS	478	Eng	ML
A2421	BE_85	Block1	Stim14	E	1	ML	704	Eng	ML
A2422	BE_85	Block1	Stim15	E	1	ML	735	Eng	ML
A2423	BE_85	Block1	Stim33	E	1	ML	1692	Eng	ML
A2424	BE_85	Block1	Stim35	E	1	ML	711	Eng	ML
A2425	BE_85	Block1	Stim38	E	1	ML	2350	Eng	ML
A2426	BE_85	Block1	Stim40	E	1	ML	975	Eng	ML
A2427	BE_85	Block1	Stim16	E	0	CS	1509	Eng	ML
A2428	BE_85	Block1	Stim34	E	0	CS	2423	Eng	ML
A2429	BE_85	Block1	Stim37	E	0	CS	571	Eng	ML
A2430	BE_85	Block1	Stim39	E	0	CS	2328	Eng	ML
A2461	BE_85	Block2	Stim14	E	1	ML	398	Eng	ML
A2462	BE_85	Block2	Stim15	E	1	ML	618	Eng	ML
A2463	BE_85	Block2	Stim16	E	1	ML	890	Eng	ML
A2464	BE_85	Block2	Stim33	E	1	ML	645	Eng	ML
A2465	BE_85	Block2	Stim35	E	1	ML	1782	Eng	ML
A2466	BE_85	Block2	Stim40	E	1	ML	829	Eng	ML
A2467	BE_85	Block2	Stim34	E	0	CS	360	Eng	ML
A2468	BE_85	Block2	Stim37	E	0	CS	455	Eng	ML
A2469	BE_85	Block2	Stim38	E	0	CS	669	Eng	ML
A2470	BE_85	Block2	Stim39	E	0	CS	830	Eng	ML
A25	BE_06	Block1	Stim37	E	0	CS	2028	Eng	ML
A2501	BE_85	Block3	Stim15	E	1	ML	686	Eng	ML
A2502	BE_85	Block3	Stim16	E	1	ML	1575	Eng	ML
A2503	BE_85	Block3	Stim33	E	1	ML	795	Eng	ML
A2504	BE_85	Block3	Stim38	E	1	ML	1531	Eng	ML
A2505	BE_85	Block3	Stim39	E	1	ML	6661	Eng	ML
A2506	BE_85	Block3	Stim40	E	1	ML	588	Eng	ML
A2507	BE_85	Block3	Stim14	E	0	CS	1744	Eng	ML
A2508	BE_85	Block3	Stim34	E	0	CS	526	Eng	ML
A2509	BE_85	Block3	Stim35	E	0	CS	1439	Eng	ML
A2510	BE_85	Block3	Stim37	E	0	CS	994	Eng	ML
A2541	BE_85	Block4	Stim14	E	1	ML	329	Eng	ML
A2542	BE_85	Block4	Stim15	E	1	ML	389	Eng	ML
A2543	BE_85	Block4	Stim16	E	1	ML	1236	Eng	ML
A2544	BE_85	Block4	Stim33	E	1	ML	1621	Eng	ML
A2545	BE_85	Block4	Stim34	E	1	ML	414	Eng	ML
A2546	BE_85	Block4	Stim35	E	1	ML	1106	Eng	ML
A2547	BE_85	Block4	Stim37	E	1	ML	935	Eng	ML
A2548	BE_85	Block4	Stim38	E	1	ML	2703	Eng	ML
A2549	BE_85	Block4	Stim39	E	0	CS	1084	Eng	ML
A2550	BE_85	Block4	Stim40	E	0	CS	953	Eng	ML
A2581	BE_86 	Block1	Stim14	E	1	ML	1426	Eng	ML
A2582	BE_86 	Block1	Stim16	E	1	ML	1283	Eng	ML
A2583	BE_86 	Block1	Stim33	E	1	ML	3292	Eng	ML
A2584	BE_86 	Block1	Stim34	E	1	ML	1569	Eng	ML
A2585	BE_86 	Block1	Stim35	E	1	ML	1940	Eng	ML
A2586	BE_86 	Block1	Stim38	E	1	ML	3804	Eng	ML
A2587	BE_86 	Block1	Stim15	E	0	CS	1485	Eng	ML
A2588	BE_86 	Block1	Stim37	E	0	CS	3438	Eng	ML
A2589	BE_86 	Block1	Stim39	E	0	CS	2721	Eng	ML
A2590	BE_86 	Block1	Stim40	E	0	CS	696	Eng	ML
A26	BE_06	Block1	Stim38	E	0	CS	2446	Eng	ML
A261	BE_07	Block3	Stim14	E	0	CS	586	Eng	ML
A262	BE_07	Block3	Stim16	E	0	CS	1047	Eng	ML
A2621	BE_86 	Block2	Stim15	E	1	ML	1423	Eng	ML
A2622	BE_86 	Block2	Stim16	E	1	ML	1494	Eng	ML
A2623	BE_86 	Block2	Stim35	E	1	ML	2135	Eng	ML
A2624	BE_86 	Block2	Stim37	E	1	ML	1057	Eng	ML
A2625	BE_86 	Block2	Stim38	E	1	ML	1258	Eng	ML
A2626	BE_86 	Block2	Stim40	E	1	ML	1107	Eng	ML
A2627	BE_86 	Block2	Stim14	E	0	CS	902	Eng	ML
A2628	BE_86 	Block2	Stim33	E	0	CS	1039	Eng	ML
A2629	BE_86 	Block2	Stim34	E	0	CS	1489	Eng	ML
A263	BE_07	Block3	Stim33	E	0	CS	350	Eng	ML
A2630	BE_86 	Block2	Stim39	E	0	CS	1607	Eng	ML
A264	BE_07	Block3	Stim35	E	0	CS	619	Eng	ML
