Item	Subject	Block	Stimuli	Context	Response	Key	Correct	Error	RT	Lg_Heard	Main_Context
A671	BE_10	Block1	Stim10	S	Spanish	m	Spanish	ML	2595	Sp	ML
A672	BE_10	Block1	Stim11	S	Spanish	m	Spanish	ML	6718	Sp	ML
A673	BE_10	Block1	Stim12	S	Spanish	m	Spanish	ML	3046	Sp	ML
A674	BE_10	Block1	Stim19	S	Spanish	m	Spanish	ML	1498	Sp	ML
A675	BE_10	Block1	Stim20	S	Spanish	m	Spanish	ML	4817	Sp	ML
A676	BE_10	Block1	Stim25	S	Spanish	m	Spanish	ML	1875	Sp	ML
A677	BE_10	Block1	Stim31	S	Spanish	m	Spanish	ML	1342	Sp	ML
A678	BE_10	Block1	Stim07	S	Spanish	m	Spanish	ML	1643	Sp	ML
A679	BE_10	Block1	Stim08	S	Spanish	m	Spanish	ML	3868	Sp	ML
A680	BE_10	Block1	Stim09	S	Spanish	m	Spanish	ML	6261	Sp	ML
A711	BE_10	Block2	Stim10	S	Spanish	m	Spanish	ML	656	Sp	ML
A712	BE_10	Block2	Stim11	S	Spanish	m	Spanish	ML	2372	Sp	ML
A713	BE_10	Block2	Stim12	S	Spanish	m	Spanish	ML	754	Sp	ML
A714	BE_10	Block2	Stim19	S	Spanish	m	Spanish	ML	1110	Sp	ML
A715	BE_10	Block2	Stim20	S	Spanish	m	Spanish	ML	3492	Sp	ML
A716	BE_10	Block2	Stim25	S	Spanish	m	Spanish	ML	1216	Sp	ML
A717	BE_10	Block2	Stim31	S	Spanish	m	Spanish	ML	1119	Sp	ML
A718	BE_10	Block2	Stim07	S	Spanish	m	Spanish	ML	2318	Sp	ML
A719	BE_10	Block2	Stim08	S	Spanish	m	Spanish	ML	3748	Sp	ML
A720	BE_10	Block2	Stim09	S	Spanish	m	Spanish	ML	1391	Sp	ML
A751	BE_10	Block3	Stim10	S	Spanish	m	Spanish	ML	3020	Sp	ML
A752	BE_10	Block3	Stim11	S	Spanish	m	Spanish	ML	1168	Sp	ML
A753	BE_10	Block3	Stim12	S	Spanish	m	Spanish	ML	1223	Sp	ML
A754	BE_10	Block3	Stim19	S	Spanish	m	Spanish	ML	2608	Sp	ML
A755	BE_10	Block3	Stim20	S	Spanish	m	Spanish	ML	8449	Sp	ML
A756	BE_10	Block3	Stim25	S	Spanish	m	Spanish	ML	1054	Sp	ML
A757	BE_10	Block3	Stim31	S	Spanish	m	Spanish	ML	836	Sp	ML
A758	BE_10	Block3	Stim07	S	Spanish	m	Spanish	ML	348	Sp	ML
A759	BE_10	Block3	Stim08	S	Spanish	m	Spanish	ML	231	Sp	ML
A760	BE_10	Block3	Stim09	S	Spanish	m	Spanish	ML	240	Sp	ML
A791	BE_10	Block4	Stim10	S	Spanish	m	Spanish	ML	3176	Sp	ML
A792	BE_10	Block4	Stim11	S	Spanish	m	Spanish	ML	2482	Sp	ML
A794	BE_10	Block4	Stim19	S	Spanish	m	Spanish	ML	375	Sp	ML
A795	BE_10	Block4	Stim20	S	Spanish	m	Spanish	ML	662	Sp	ML
A796	BE_10	Block4	Stim25	S	Spanish	m	Spanish	ML	1017	Sp	ML
A797	BE_10	Block4	Stim31	S	Spanish	m	Spanish	ML	646	Sp	ML
A798	BE_10	Block4	Stim07	S	Spanish	m	Spanish	ML	317	Sp	ML
A799	BE_10	Block4	Stim08	S	Spanish	m	Spanish	ML	2960	Sp	ML
A800	BE_10	Block4	Stim09	S	Spanish	m	Spanish	ML	2631	Sp	ML
A831	BE_12	Block1	Stim10	S	Spanish	m	Spanish	ML	4283	Sp	ML
A832	BE_12	Block1	Stim11	S	Spanish	m	Spanish	ML	3247	Sp	ML
A833	BE_12	Block1	Stim12	S	Spanish	m	Spanish	ML	7319	Sp	ML
A834	BE_12	Block1	Stim19	S	Spanish	m	Spanish	ML	3237	Sp	ML
A835	BE_12	Block1	Stim20	S	Spanish	m	Spanish	ML	1528	Sp	ML
A837	BE_12	Block1	Stim31	S	Spanish	m	Spanish	ML	3174	Sp	ML
A839	BE_12	Block1	Stim08	S	Spanish	m	Spanish	ML	5662	Sp	ML
A840	BE_12	Block1	Stim09	S	Spanish	m	Spanish	ML	1079	Sp	ML
A871	BE_12	Block2	Stim10	S	Spanish	m	Spanish	ML	1693	Sp	ML
A872	BE_12	Block2	Stim11	S	Spanish	m	Spanish	ML	3564	Sp	ML
A873	BE_12	Block2	Stim12	S	Spanish	m	Spanish	ML	1227	Sp	ML
A874	BE_12	Block2	Stim19	S	Spanish	m	Spanish	ML	1702	Sp	ML
A875	BE_12	Block2	Stim20	S	Spanish	m	Spanish	ML	890	Sp	ML
A876	BE_12	Block2	Stim25	S	Spanish	m	Spanish	ML	1257	Sp	ML
A877	BE_12	Block2	Stim31	S	Spanish	m	Spanish	ML	4085	Sp	ML
A878	BE_12	Block2	Stim07	S	Spanish	m	Spanish	ML	5574	Sp	ML
A880	BE_12	Block2	Stim09	S	Spanish	m	Spanish	ML	1907	Sp	ML
A911	BE_12	Block3	Stim10	S	Spanish	m	Spanish	ML	1165	Sp	ML
A912	BE_12	Block3	Stim11	S	Spanish	m	Spanish	ML	669	Sp	ML
A913	BE_12	Block3	Stim12	S	Spanish	m	Spanish	ML	740	Sp	ML
A914	BE_12	Block3	Stim19	S	Spanish	m	Spanish	ML	3948	Sp	ML
A915	BE_12	Block3	Stim20	S	Spanish	m	Spanish	ML	821	Sp	ML
A916	BE_12	Block3	Stim25	S	Spanish	m	Spanish	ML	779	Sp	ML
A918	BE_12	Block3	Stim07	S	Spanish	m	Spanish	ML	2491	Sp	ML
A920	BE_12	Block3	Stim09	S	Spanish	m	Spanish	ML	534	Sp	ML
A951	BE_12	Block4	Stim10	S	Spanish	m	Spanish	ML	904	Sp	ML
A952	BE_12	Block4	Stim11	S	Spanish	m	Spanish	ML	4770	Sp	ML
A954	BE_12	Block4	Stim19	S	Spanish	m	Spanish	ML	6862	Sp	ML
A955	BE_12	Block4	Stim20	S	Spanish	m	Spanish	ML	1265	Sp	ML
A956	BE_12	Block4	Stim25	S	Spanish	m	Spanish	ML	901	Sp	ML
A960	BE_12	Block4	Stim09	S	Spanish	m	Spanish	ML	2357	Sp	ML
A991	BE_13	Block1	Stim10	S	Spanish	m	Spanish	ML	3520	Sp	ML
A992	BE_13	Block1	Stim11	S	Spanish	m	Spanish	ML	828	Sp	ML
A994	BE_13	Block1	Stim19	S	Spanish	m	Spanish	ML	651	Sp	ML
A995	BE_13	Block1	Stim20	S	Spanish	m	Spanish	ML	1749	Sp	ML
A996	BE_13	Block1	Stim25	S	Spanish	m	Spanish	ML	1868	Sp	ML
A999	BE_13	Block1	Stim08	S	Spanish	m	Spanish	ML	2183	Sp	ML
A1000	BE_13	Block1	Stim09	S	Spanish	m	Spanish	ML	1221	Sp	ML
A1031	BE_13	Block2	Stim10	S	Spanish	m	Spanish	ML	1728	Sp	ML
A1032	BE_13	Block2	Stim11	S	Spanish	m	Spanish	ML	2574	Sp	ML
A1033	BE_13	Block2	Stim12	S	Spanish	m	Spanish	ML	1069	Sp	ML
A1034	BE_13	Block2	Stim19	S	Spanish	m	Spanish	ML	1292	Sp	ML
A1035	BE_13	Block2	Stim20	S	Spanish	m	Spanish	ML	408	Sp	ML
A1036	BE_13	Block2	Stim25	S	Spanish	m	Spanish	ML	1285	Sp	ML
A1037	BE_13	Block2	Stim31	S	Spanish	m	Spanish	ML	1536	Sp	ML
A1040	BE_13	Block2	Stim09	S	Spanish	m	Spanish	ML	1095	Sp	ML
A1071	BE_13	Block3	Stim10	S	Spanish	m	Spanish	ML	1477	Sp	ML
A1072	BE_13	Block3	Stim11	S	Spanish	m	Spanish	ML	505	Sp	ML
A1073	BE_13	Block3	Stim12	S	Spanish	m	Spanish	ML	528	Sp	ML
A1074	BE_13	Block3	Stim19	S	Spanish	m	Spanish	ML	614	Sp	ML
A1075	BE_13	Block3	Stim20	S	Spanish	m	Spanish	ML	409	Sp	ML
A1076	BE_13	Block3	Stim25	S	Spanish	m	Spanish	ML	440	Sp	ML
A1077	BE_13	Block3	Stim31	S	Spanish	m	Spanish	ML	3174	Sp	ML
A1078	BE_13	Block3	Stim07	S	Spanish	m	Spanish	ML	1010	Sp	ML
A1079	BE_13	Block3	Stim08	S	Spanish	m	Spanish	ML	1229	Sp	ML
A1080	BE_13	Block3	Stim09	S	Spanish	m	Spanish	ML	537	Sp	ML
A1111	BE_13	Block4	Stim10	S	Spanish	m	Spanish	ML	2146	Sp	ML
A1112	BE_13	Block4	Stim11	S	Spanish	m	Spanish	ML	862	Sp	ML
A1113	BE_13	Block4	Stim12	S	Spanish	m	Spanish	ML	659	Sp	ML
A1114	BE_13	Block4	Stim19	S	Spanish	m	Spanish	ML	1292	Sp	ML
A1115	BE_13	Block4	Stim20	S	Spanish	m	Spanish	ML	1085	Sp	ML
A1117	BE_13	Block4	Stim31	S	Spanish	m	Spanish	ML	4129	Sp	ML
A1118	BE_13	Block4	Stim07	S	Spanish	m	Spanish	ML	755	Sp	ML
A1119	BE_13	Block4	Stim08	S	Spanish	m	Spanish	ML	931	Sp	ML
A1120	BE_13	Block4	Stim09	S	Spanish	m	Spanish	ML	892	Sp	ML
A1151	BE_14	Block1	Stim10	S	Spanish	m	Spanish	ML	3956	Sp	ML
A1152	BE_14	Block1	Stim11	S	Spanish	m	Spanish	ML	2589	Sp	ML
A1153	BE_14	Block1	Stim12	S	Spanish	m	Spanish	ML	2079	Sp	ML
A1154	BE_14	Block1	Stim19	S	Spanish	m	Spanish	ML	1046	Sp	ML
A1155	BE_14	Block1	Stim20	S	Spanish	m	Spanish	ML	206	Sp	ML
A1156	BE_14	Block1	Stim25	S	Spanish	m	Spanish	ML	748	Sp	ML
A1158	BE_14	Block1	Stim07	S	Spanish	m	Spanish	ML	332	Sp	ML
A1160	BE_14	Block1	Stim09	S	Spanish	m	Spanish	ML	3400	Sp	ML
A1191	BE_14	Block2	Stim10	S	Spanish	m	Spanish	ML	549	Sp	ML
A1193	BE_14	Block2	Stim12	S	Spanish	m	Spanish	ML	463	Sp	ML
A1196	BE_14	Block2	Stim25	S	Spanish	m	Spanish	ML	1115	Sp	ML
A1197	BE_14	Block2	Stim31	S	Spanish	m	Spanish	ML	299	Sp	ML
A1198	BE_14	Block2	Stim07	S	Spanish	m	Spanish	ML	269	Sp	ML
A1200	BE_14	Block2	Stim09	S	Spanish	m	Spanish	ML	2885	Sp	ML
A1231	BE_14	Block3	Stim10	S	Spanish	m	Spanish	ML	1240	Sp	ML
A1232	BE_14	Block3	Stim11	S	Spanish	m	Spanish	ML	1349	Sp	ML
A1233	BE_14	Block3	Stim12	S	Spanish	m	Spanish	ML	427	Sp	ML
A1234	BE_14	Block3	Stim19	S	Spanish	m	Spanish	ML	486	Sp	ML
A1235	BE_14	Block3	Stim20	S	Spanish	m	Spanish	ML	362	Sp	ML
A1236	BE_14	Block3	Stim25	S	Spanish	m	Spanish	ML	1539	Sp	ML
A1237	BE_14	Block3	Stim31	S	Spanish	m	Spanish	ML	1149	Sp	ML
A1238	BE_14	Block3	Stim07	S	Spanish	m	Spanish	ML	345	Sp	ML
A1271	BE_14	Block4	Stim10	S	Spanish	m	Spanish	ML	2272	Sp	ML
A1272	BE_14	Block4	Stim11	S	Spanish	m	Spanish	ML	2231	Sp	ML
A1273	BE_14	Block4	Stim12	S	Spanish	m	Spanish	ML	2422	Sp	ML
A1274	BE_14	Block4	Stim19	S	Spanish	m	Spanish	ML	1371	Sp	ML
A1275	BE_14	Block4	Stim20	S	Spanish	m	Spanish	ML	433	Sp	ML
A1276	BE_14	Block4	Stim25	S	Spanish	m	Spanish	ML	818	Sp	ML
A1278	BE_14	Block4	Stim07	S	Spanish	m	Spanish	ML	2488	Sp	ML
A1279	BE_14	Block4	Stim08	S	Spanish	m	Spanish	ML	714	Sp	ML
A1312	BE_15	Block1	Stim11	S	Spanish	m	Spanish	ML	569	Sp	ML
A1313	BE_15	Block1	Stim12	S	Spanish	m	Spanish	ML	3117	Sp	ML
A1314	BE_15	Block1	Stim19	S	Spanish	m	Spanish	ML	4126	Sp	ML
A1315	BE_15	Block1	Stim20	S	Spanish	m	Spanish	ML	630	Sp	ML
A1316	BE_15	Block1	Stim25	S	Spanish	m	Spanish	ML	1008	Sp	ML
A1317	BE_15	Block1	Stim31	S	Spanish	m	Spanish	ML	1784	Sp	ML
A1318	BE_15	Block1	Stim07	S	Spanish	m	Spanish	ML	1319	Sp	ML
A1320	BE_15	Block1	Stim09	S	Spanish	m	Spanish	ML	737	Sp	ML
A1351	BE_15	Block2	Stim10	S	Spanish	m	Spanish	ML	1202	Sp	ML
A1352	BE_15	Block2	Stim11	S	Spanish	m	Spanish	ML	415	Sp	ML
A1353	BE_15	Block2	Stim12	S	Spanish	m	Spanish	ML	460	Sp	ML
A1354	BE_15	Block2	Stim19	S	Spanish	m	Spanish	ML	611	Sp	ML
A1355	BE_15	Block2	Stim20	S	Spanish	m	Spanish	ML	1419	Sp	ML
A1356	BE_15	Block2	Stim25	S	Spanish	m	Spanish	ML	995	Sp	ML
A1357	BE_15	Block2	Stim31	S	Spanish	m	Spanish	ML	2318	Sp	ML
A1358	BE_15	Block2	Stim07	S	Spanish	m	Spanish	ML	645	Sp	ML
A1359	BE_15	Block2	Stim08	S	Spanish	m	Spanish	ML	483	Sp	ML
A1360	BE_15	Block2	Stim09	S	Spanish	m	Spanish	ML	418	Sp	ML
A1391	BE_15	Block3	Stim10	S	Spanish	m	Spanish	ML	628	Sp	ML
A1392	BE_15	Block3	Stim11	S	Spanish	m	Spanish	ML	312	Sp	ML
A1393	BE_15	Block3	Stim12	S	Spanish	m	Spanish	ML	398	Sp	ML
A1394	BE_15	Block3	Stim19	S	Spanish	m	Spanish	ML	260	Sp	ML
A1395	BE_15	Block3	Stim20	S	Spanish	m	Spanish	ML	265	Sp	ML
A1396	BE_15	Block3	Stim25	S	Spanish	m	Spanish	ML	429	Sp	ML
A1397	BE_15	Block3	Stim31	S	Spanish	m	Spanish	ML	634	Sp	ML
A1398	BE_15	Block3	Stim07	S	Spanish	m	Spanish	ML	382	Sp	ML
A1399	BE_15	Block3	Stim08	S	Spanish	m	Spanish	ML	1227	Sp	ML
A1400	BE_15	Block3	Stim09	S	Spanish	m	Spanish	ML	1061	Sp	ML
A1431	BE_15	Block4	Stim10	S	Spanish	m	Spanish	ML	299	Sp	ML
A1432	BE_15	Block4	Stim11	S	Spanish	m	Spanish	ML	390	Sp	ML
A1433	BE_15	Block4	Stim12	S	Spanish	m	Spanish	ML	346	Sp	ML
A1434	BE_15	Block4	Stim19	S	Spanish	m	Spanish	ML	311	Sp	ML
A1435	BE_15	Block4	Stim20	S	Spanish	m	Spanish	ML	506	Sp	ML
A1436	BE_15	Block4	Stim25	S	Spanish	m	Spanish	ML	1041	Sp	ML
A1437	BE_15	Block4	Stim31	S	Spanish	m	Spanish	ML	358	Sp	ML
A1438	BE_15	Block4	Stim07	S	Spanish	m	Spanish	ML	334	Sp	ML
A1439	BE_15	Block4	Stim08	S	Spanish	m	Spanish	ML	251	Sp	ML
A1440	BE_15	Block4	Stim09	S	Spanish	m	Spanish	ML	297	Sp	ML
A1472	BE_16	Block1	Stim11	S	Spanish	m	Spanish	ML	1208	Sp	ML
A1473	BE_16	Block1	Stim12	S	Spanish	m	Spanish	ML	469	Sp	ML
A1474	BE_16	Block1	Stim19	S	Spanish	m	Spanish	ML	1113	Sp	ML
A1475	BE_16	Block1	Stim20	S	Spanish	m	Spanish	ML	321	Sp	ML
A1476	BE_16	Block1	Stim25	S	Spanish	m	Spanish	ML	1093	Sp	ML
A1477	BE_16	Block1	Stim31	S	Spanish	m	Spanish	ML	2047	Sp	ML
A1479	BE_16	Block1	Stim08	S	Spanish	m	Spanish	ML	232	Sp	ML
A1511	BE_16	Block2	Stim10	S	Spanish	m	Spanish	ML	211	Sp	ML
A1512	BE_16	Block2	Stim11	S	Spanish	m	Spanish	ML	207	Sp	ML
A1513	BE_16	Block2	Stim12	S	Spanish	m	Spanish	ML	308	Sp	ML
A1514	BE_16	Block2	Stim19	S	Spanish	m	Spanish	ML	261	Sp	ML
A1515	BE_16	Block2	Stim20	S	Spanish	m	Spanish	ML	57	Sp	ML
A1516	BE_16	Block2	Stim25	S	Spanish	m	Spanish	ML	1106	Sp	ML
A1517	BE_16	Block2	Stim31	S	Spanish	m	Spanish	ML	2432	Sp	ML
A1518	BE_16	Block2	Stim07	S	Spanish	m	Spanish	ML	124	Sp	ML
A1519	BE_16	Block2	Stim08	S	Spanish	m	Spanish	ML	2058	Sp	ML
A1520	BE_16	Block2	Stim09	S	Spanish	m	Spanish	ML	976	Sp	ML
A1551	BE_16	Block3	Stim10	S	Spanish	m	Spanish	ML	925	Sp	ML
A1552	BE_16	Block3	Stim11	S	Spanish	m	Spanish	ML	950	Sp	ML
A1553	BE_16	Block3	Stim12	S	Spanish	m	Spanish	ML	412	Sp	ML
A1554	BE_16	Block3	Stim19	S	Spanish	m	Spanish	ML	1705	Sp	ML
A1555	BE_16	Block3	Stim20	S	Spanish	m	Spanish	ML	481	Sp	ML
A1556	BE_16	Block3	Stim25	S	Spanish	m	Spanish	ML	499	Sp	ML
A1557	BE_16	Block3	Stim31	S	Spanish	m	Spanish	ML	690	Sp	ML
A1559	BE_16	Block3	Stim08	S	Spanish	m	Spanish	ML	479	Sp	ML
A1560	BE_16	Block3	Stim09	S	Spanish	m	Spanish	ML	673	Sp	ML
A1591	BE_16	Block4	Stim10	S	Spanish	m	Spanish	ML	95	Sp	ML
A1592	BE_16	Block4	Stim11	S	Spanish	m	Spanish	ML	415	Sp	ML
A1593	BE_16	Block4	Stim12	S	Spanish	m	Spanish	ML	36	Sp	ML
A1594	BE_16	Block4	Stim19	S	Spanish	m	Spanish	ML	835	Sp	ML
A1595	BE_16	Block4	Stim20	S	Spanish	m	Spanish	ML	3	Sp	ML
A1596	BE_16	Block4	Stim25	S	Spanish	m	Spanish	ML	250	Sp	ML
A1597	BE_16	Block4	Stim31	S	Spanish	m	Spanish	ML	165	Sp	ML
A1598	BE_16	Block4	Stim07	S	Spanish	m	Spanish	ML	1002	Sp	ML
A1599	BE_16	Block4	Stim08	S	Spanish	m	Spanish	ML	2899	Sp	ML
A1600	BE_16	Block4	Stim09	S	Spanish	m	Spanish	ML	558	Sp	ML
A1631	BE_17	Block1	Stim10	S	Spanish	m	Spanish	ML	1537	Sp	ML
A1632	BE_17	Block1	Stim11	S	Spanish	m	Spanish	ML	645	Sp	ML
A1633	BE_17	Block1	Stim12	S	Spanish	m	Spanish	ML	1223	Sp	ML
A1634	BE_17	Block1	Stim19	S	Spanish	m	Spanish	ML	1680	Sp	ML
A1636	BE_17	Block1	Stim25	S	Spanish	m	Spanish	ML	7191	Sp	ML
A1637	BE_17	Block1	Stim31	S	Spanish	m	Spanish	ML	1505	Sp	ML
A1638	BE_17	Block1	Stim07	S	Spanish	m	Spanish	ML	1691	Sp	ML
A1640	BE_17	Block1	Stim09	S	Spanish	m	Spanish	ML	1062	Sp	ML
A1671	BE_17	Block2	Stim10	S	Spanish	m	Spanish	ML	784	Sp	ML
A1672	BE_17	Block2	Stim11	S	Spanish	m	Spanish	ML	547	Sp	ML
A1673	BE_17	Block2	Stim12	S	Spanish	m	Spanish	ML	1674	Sp	ML
A1674	BE_17	Block2	Stim19	S	Spanish	m	Spanish	ML	440	Sp	ML
A1675	BE_17	Block2	Stim20	S	Spanish	m	Spanish	ML	1165	Sp	ML
A1678	BE_17	Block2	Stim07	S	Spanish	m	Spanish	ML	2234	Sp	ML
A1679	BE_17	Block2	Stim08	S	Spanish	m	Spanish	ML	931	Sp	ML
A1680	BE_17	Block2	Stim09	S	Spanish	m	Spanish	ML	814	Sp	ML
A1711	BE_17	Block3	Stim10	S	Spanish	m	Spanish	ML	3731	Sp	ML
A1712	BE_17	Block3	Stim11	S	Spanish	m	Spanish	ML	448	Sp	ML
A1713	BE_17	Block3	Stim12	S	Spanish	m	Spanish	ML	374	Sp	ML
A1714	BE_17	Block3	Stim19	S	Spanish	m	Spanish	ML	319	Sp	ML
A1715	BE_17	Block3	Stim20	S	Spanish	m	Spanish	ML	322	Sp	ML
A1716	BE_17	Block3	Stim25	S	Spanish	m	Spanish	ML	923	Sp	ML
A1717	BE_17	Block3	Stim31	S	Spanish	m	Spanish	ML	505	Sp	ML
A1718	BE_17	Block3	Stim07	S	Spanish	m	Spanish	ML	918	Sp	ML
A1719	BE_17	Block3	Stim08	S	Spanish	m	Spanish	ML	367	Sp	ML
A1720	BE_17	Block3	Stim09	S	Spanish	m	Spanish	ML	1172	Sp	ML
A1751	BE_17	Block4	Stim10	S	Spanish	m	Spanish	ML	372	Sp	ML
A1752	BE_17	Block4	Stim11	S	Spanish	m	Spanish	ML	544	Sp	ML
A1753	BE_17	Block4	Stim12	S	Spanish	m	Spanish	ML	828	Sp	ML
A1754	BE_17	Block4	Stim19	S	Spanish	m	Spanish	ML	335	Sp	ML
A1755	BE_17	Block4	Stim20	S	Spanish	m	Spanish	ML	273	Sp	ML
A1756	BE_17	Block4	Stim25	S	Spanish	m	Spanish	ML	331	Sp	ML
A1757	BE_17	Block4	Stim31	S	Spanish	m	Spanish	ML	825	Sp	ML
A1758	BE_17	Block4	Stim07	S	Spanish	m	Spanish	ML	251	Sp	ML
A1759	BE_17	Block4	Stim08	S	Spanish	m	Spanish	ML	311	Sp	ML
A1760	BE_17	Block4	Stim09	S	Spanish	m	Spanish	ML	307	Sp	ML
A1791	BE_21	Block1	Stim10	S	Spanish	m	Spanish	ML	1170	Sp	ML
A1792	BE_21	Block1	Stim11	S	Spanish	m	Spanish	ML	769	Sp	ML
A1793	BE_21	Block1	Stim12	S	Spanish	m	Spanish	ML	419	Sp	ML
A1794	BE_21	Block1	Stim19	S	Spanish	m	Spanish	ML	628	Sp	ML
A1795	BE_21	Block1	Stim20	S	Spanish	m	Spanish	ML	1320	Sp	ML
A1796	BE_21	Block1	Stim25	S	Spanish	m	Spanish	ML	1328	Sp	ML
A1797	BE_21	Block1	Stim31	S	Spanish	m	Spanish	ML	440	Sp	ML
A1798	BE_21	Block1	Stim07	S	Spanish	m	Spanish	ML	623	Sp	ML
A1799	BE_21	Block1	Stim08	S	Spanish	m	Spanish	ML	1053	Sp	ML
A1800	BE_21	Block1	Stim09	S	Spanish	m	Spanish	ML	2091	Sp	ML
A1831	BE_21	Block2	Stim10	S	Spanish	m	Spanish	ML	834	Sp	ML
A1832	BE_21	Block2	Stim11	S	Spanish	m	Spanish	ML	450	Sp	ML
A1833	BE_21	Block2	Stim12	S	Spanish	m	Spanish	ML	349	Sp	ML
A1834	BE_21	Block2	Stim19	S	Spanish	m	Spanish	ML	633	Sp	ML
A1835	BE_21	Block2	Stim20	S	Spanish	m	Spanish	ML	355	Sp	ML
A1836	BE_21	Block2	Stim25	S	Spanish	m	Spanish	ML	511	Sp	ML
A1837	BE_21	Block2	Stim31	S	Spanish	m	Spanish	ML	478	Sp	ML
A1838	BE_21	Block2	Stim07	S	Spanish	m	Spanish	ML	1026	Sp	ML
A1839	BE_21	Block2	Stim08	S	Spanish	m	Spanish	ML	379	Sp	ML
A1840	BE_21	Block2	Stim09	S	Spanish	m	Spanish	ML	552	Sp	ML
A1871	BE_21	Block3	Stim10	S	Spanish	m	Spanish	ML	560	Sp	ML
A1872	BE_21	Block3	Stim11	S	Spanish	m	Spanish	ML	273	Sp	ML
A1873	BE_21	Block3	Stim12	S	Spanish	m	Spanish	ML	276	Sp	ML
A1874	BE_21	Block3	Stim19	S	Spanish	m	Spanish	ML	254	Sp	ML
A1875	BE_21	Block3	Stim20	S	Spanish	m	Spanish	ML	336	Sp	ML
A1876	BE_21	Block3	Stim25	S	Spanish	m	Spanish	ML	250	Sp	ML
A1877	BE_21	Block3	Stim31	S	Spanish	m	Spanish	ML	373	Sp	ML
A1878	BE_21	Block3	Stim07	S	Spanish	m	Spanish	ML	1024	Sp	ML
A1879	BE_21	Block3	Stim08	S	Spanish	m	Spanish	ML	1970	Sp	ML
A1880	BE_21	Block3	Stim09	S	Spanish	m	Spanish	ML	299	Sp	ML
A1911	BE_21	Block4	Stim10	S	Spanish	m	Spanish	ML	339	Sp	ML
A1912	BE_21	Block4	Stim11	S	Spanish	m	Spanish	ML	218	Sp	ML
A1913	BE_21	Block4	Stim12	S	Spanish	m	Spanish	ML	2097	Sp	ML
A1914	BE_21	Block4	Stim19	S	Spanish	m	Spanish	ML	418	Sp	ML
A1915	BE_21	Block4	Stim20	S	Spanish	m	Spanish	ML	309	Sp	ML
A1916	BE_21	Block4	Stim25	S	Spanish	m	Spanish	ML	271	Sp	ML
A1917	BE_21	Block4	Stim31	S	Spanish	m	Spanish	ML	1056	Sp	ML
A1918	BE_21	Block4	Stim07	S	Spanish	m	Spanish	ML	298	Sp	ML
A1919	BE_21	Block4	Stim08	S	Spanish	m	Spanish	ML	749	Sp	ML
A1920	BE_21	Block4	Stim09	S	Spanish	m	Spanish	ML	262	Sp	ML
A1951	BE_22	Block1	Stim10	S	Spanish	m	Spanish	ML	1122	Sp	ML
A1952	BE_22	Block1	Stim11	S	Spanish	m	Spanish	ML	2530	Sp	ML
A1953	BE_22	Block1	Stim12	S	Spanish	m	Spanish	ML	1027	Sp	ML
A1954	BE_22	Block1	Stim19	S	Spanish	m	Spanish	ML	1111	Sp	ML
A1955	BE_22	Block1	Stim20	S	Spanish	m	Spanish	ML	517	Sp	ML
A1956	BE_22	Block1	Stim25	S	Spanish	m	Spanish	ML	713	Sp	ML
A1957	BE_22	Block1	Stim31	S	Spanish	m	Spanish	ML	3154	Sp	ML
A1958	BE_22	Block1	Stim07	S	Spanish	m	Spanish	ML	731	Sp	ML
A1959	BE_22	Block1	Stim08	S	Spanish	m	Spanish	ML	1195	Sp	ML
A1960	BE_22	Block1	Stim09	S	Spanish	m	Spanish	ML	971	Sp	ML
A1991	BE_22	Block2	Stim10	S	Spanish	m	Spanish	ML	923	Sp	ML
A1992	BE_22	Block2	Stim11	S	Spanish	m	Spanish	ML	448	Sp	ML
A1993	BE_22	Block2	Stim12	S	Spanish	m	Spanish	ML	419	Sp	ML
A1994	BE_22	Block2	Stim19	S	Spanish	m	Spanish	ML	1140	Sp	ML
A1995	BE_22	Block2	Stim20	S	Spanish	m	Spanish	ML	916	Sp	ML
A1996	BE_22	Block2	Stim25	S	Spanish	m	Spanish	ML	1136	Sp	ML
A1997	BE_22	Block2	Stim31	S	Spanish	m	Spanish	ML	1333	Sp	ML
A1998	BE_22	Block2	Stim07	S	Spanish	m	Spanish	ML	1238	Sp	ML
A1999	BE_22	Block2	Stim08	S	Spanish	m	Spanish	ML	1298	Sp	ML
A2000	BE_22	Block2	Stim09	S	Spanish	m	Spanish	ML	875	Sp	ML
A2031	BE_22	Block3	Stim10	S	Spanish	m	Spanish	ML	1243	Sp	ML
A2032	BE_22	Block3	Stim11	S	Spanish	m	Spanish	ML	329	Sp	ML
A2033	BE_22	Block3	Stim12	S	Spanish	m	Spanish	ML	462	Sp	ML
A2034	BE_22	Block3	Stim19	S	Spanish	m	Spanish	ML	1192	Sp	ML
A2035	BE_22	Block3	Stim20	S	Spanish	m	Spanish	ML	280	Sp	ML
A2036	BE_22	Block3	Stim25	S	Spanish	m	Spanish	ML	739	Sp	ML
A2037	BE_22	Block3	Stim31	S	Spanish	m	Spanish	ML	1175	Sp	ML
A2038	BE_22	Block3	Stim07	S	Spanish	m	Spanish	ML	1338	Sp	ML
A2039	BE_22	Block3	Stim08	S	Spanish	m	Spanish	ML	292	Sp	ML
A2040	BE_22	Block3	Stim09	S	Spanish	m	Spanish	ML	279	Sp	ML
A2072	BE_22	Block4	Stim11	S	Spanish	m	Spanish	ML	689	Sp	ML
